Before CTE Training: train eu loss: 1.063186526298523, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.6669921875, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_loss   : 1.91639, dyn_sta_loss   : 4.55269, tot_dyn_loss   : 1.94276, sta_sta_loss   : 4.06241, 
train loss: 5.8374, train acc: 0.0210
epoch   1 summary: dyn_dyn_loss   : 1.61135, dyn_sta_loss   : 4.53233, tot_dyn_loss   : 1.64055, sta_sta_loss   : 4.06241, 
epoch   2 summary: dyn_dyn_loss   : 1.27427, dyn_sta_loss   : 4.54833, tot_dyn_loss   : 1.30701, sta_sta_loss   : 4.06241, 
epoch   3 summary: dyn_dyn_loss   : 1.10063, dyn_sta_loss   : 4.54414, tot_dyn_loss   : 1.13507, sta_sta_loss   : 4.06241, 
epoch   4 summary: dyn_dyn_loss   : 1.02056, dyn_sta_loss   : 4.54117, tot_dyn_loss   : 1.05576, sta_sta_loss   : 4.06241, 
epoch   5 summary: dyn_dyn_loss   : 0.96600, dyn_sta_loss   : 4.54076, tot_dyn_loss   : 1.00175, sta_sta_loss   : 4.06241, 
epoch   6 summary: dyn_dyn_loss   : 0.93238, dyn_sta_loss   : 4.53763, tot_dyn_loss   : 0.96844, sta_sta_loss   : 4.06241, 
epoch   7 summary: dyn_dyn_loss   : 0.90624, dyn_sta_loss   : 4.53561, tot_dyn_loss   : 0.94253, sta_sta_loss   : 4.06241, 
epoch   8 summary: dyn_dyn_loss   : 0.89118, dyn_sta_loss   : 4.53413, tot_dyn_loss   : 0.92761, sta_sta_loss   : 4.06241, 
epoch   9 summary: dyn_dyn_loss   : 0.88075, dyn_sta_loss   : 4.53309, tot_dyn_loss   : 0.91727, sta_sta_loss   : 4.06241, 
epoch  10 summary: dyn_dyn_loss   : 0.86717, dyn_sta_loss   : 4.53381, tot_dyn_loss   : 0.90384, sta_sta_loss   : 4.06241, 
train loss: 5.7991, train acc: 0.0132
epoch  11 summary: dyn_dyn_loss   : 0.85770, dyn_sta_loss   : 4.53215, tot_dyn_loss   : 0.89445, sta_sta_loss   : 4.06241, 
epoch  12 summary: dyn_dyn_loss   : 0.85117, dyn_sta_loss   : 4.53258, tot_dyn_loss   : 0.88798, sta_sta_loss   : 4.06241, 
epoch  13 summary: dyn_dyn_loss   : 0.84776, dyn_sta_loss   : 4.52925, tot_dyn_loss   : 0.88458, sta_sta_loss   : 4.06241, 
epoch  14 summary: dyn_dyn_loss   : 0.84111, dyn_sta_loss   : 4.52975, tot_dyn_loss   : 0.87800, sta_sta_loss   : 4.06241, 
epoch  15 summary: dyn_dyn_loss   : 0.83297, dyn_sta_loss   : 4.52695, tot_dyn_loss   : 0.86991, sta_sta_loss   : 4.06241, 
epoch  16 summary: dyn_dyn_loss   : 0.82987, dyn_sta_loss   : 4.52659, tot_dyn_loss   : 0.86684, sta_sta_loss   : 4.06241, 
epoch  17 summary: dyn_dyn_loss   : 0.82553, dyn_sta_loss   : 4.52442, tot_dyn_loss   : 0.86252, sta_sta_loss   : 4.06241, 
epoch  18 summary: dyn_dyn_loss   : 0.82392, dyn_sta_loss   : 4.52762, tot_dyn_loss   : 0.86095, sta_sta_loss   : 4.06241, 
epoch  19 summary: dyn_dyn_loss   : 0.82205, dyn_sta_loss   : 4.52556, tot_dyn_loss   : 0.85908, sta_sta_loss   : 4.06241, 
epoch  20 summary: dyn_dyn_loss   : 0.82518, dyn_sta_loss   : 4.52916, tot_dyn_loss   : 0.86222, sta_sta_loss   : 4.06241, 
train loss: 5.8221, train acc: 0.0161
epoch  21 summary: dyn_dyn_loss   : 0.82075, dyn_sta_loss   : 4.52678, tot_dyn_loss   : 0.85781, sta_sta_loss   : 4.06241, 
epoch  22 summary: dyn_dyn_loss   : 0.81680, dyn_sta_loss   : 4.52706, tot_dyn_loss   : 0.85390, sta_sta_loss   : 4.06241, 
epoch  23 summary: dyn_dyn_loss   : 0.81473, dyn_sta_loss   : 4.52760, tot_dyn_loss   : 0.85186, sta_sta_loss   : 4.06241, 
epoch  24 summary: dyn_dyn_loss   : 0.81573, dyn_sta_loss   : 4.53113, tot_dyn_loss   : 0.85289, sta_sta_loss   : 4.06241, 
epoch  25 summary: dyn_dyn_loss   : 0.80940, dyn_sta_loss   : 4.53022, tot_dyn_loss   : 0.84661, sta_sta_loss   : 4.06241, 
epoch  26 summary: dyn_dyn_loss   : 0.80859, dyn_sta_loss   : 4.52909, tot_dyn_loss   : 0.84579, sta_sta_loss   : 4.06241, 
epoch  27 summary: dyn_dyn_loss   : 0.80434, dyn_sta_loss   : 4.52671, tot_dyn_loss   : 0.84157, sta_sta_loss   : 4.06241, 
epoch  28 summary: dyn_dyn_loss   : 0.80580, dyn_sta_loss   : 4.52957, tot_dyn_loss   : 0.84304, sta_sta_loss   : 4.06241, 
epoch  29 summary: dyn_dyn_loss   : 0.80552, dyn_sta_loss   : 4.52749, tot_dyn_loss   : 0.84274, sta_sta_loss   : 4.06241, 
epoch  30 summary: dyn_dyn_loss   : 0.80611, dyn_sta_loss   : 4.53126, tot_dyn_loss   : 0.84336, sta_sta_loss   : 4.06241, 
train loss: 5.8131, train acc: 0.0142
epoch  31 summary: dyn_dyn_loss   : 0.80240, dyn_sta_loss   : 4.52645, tot_dyn_loss   : 0.83964, sta_sta_loss   : 4.06241, 
epoch  32 summary: dyn_dyn_loss   : 0.80581, dyn_sta_loss   : 4.52805, tot_dyn_loss   : 0.84303, sta_sta_loss   : 4.06241, 
epoch  33 summary: dyn_dyn_loss   : 0.80539, dyn_sta_loss   : 4.52674, tot_dyn_loss   : 0.84260, sta_sta_loss   : 4.06241, 
epoch  34 summary: dyn_dyn_loss   : 0.80401, dyn_sta_loss   : 4.52829, tot_dyn_loss   : 0.84126, sta_sta_loss   : 4.06241, 
epoch  35 summary: dyn_dyn_loss   : 0.80218, dyn_sta_loss   : 4.52517, tot_dyn_loss   : 0.83941, sta_sta_loss   : 4.06241, 
epoch  36 summary: dyn_dyn_loss   : 0.80076, dyn_sta_loss   : 4.52838, tot_dyn_loss   : 0.83804, sta_sta_loss   : 4.06241, 
epoch  37 summary: dyn_dyn_loss   : 0.80080, dyn_sta_loss   : 4.52724, tot_dyn_loss   : 0.83806, sta_sta_loss   : 4.06241, 
epoch  38 summary: dyn_dyn_loss   : 0.80200, dyn_sta_loss   : 4.52820, tot_dyn_loss   : 0.83926, sta_sta_loss   : 4.06241, 
epoch  39 summary: dyn_dyn_loss   : 0.80039, dyn_sta_loss   : 4.52797, tot_dyn_loss   : 0.83766, sta_sta_loss   : 4.06241, 
epoch  40 summary: dyn_dyn_loss   : 0.80150, dyn_sta_loss   : 4.52756, tot_dyn_loss   : 0.83876, sta_sta_loss   : 4.06241, 
train loss: 5.8283, train acc: 0.0137
epoch  41 summary: dyn_dyn_loss   : 0.80162, dyn_sta_loss   : 4.52805, tot_dyn_loss   : 0.83889, sta_sta_loss   : 4.06241, 
epoch  42 summary: dyn_dyn_loss   : 0.79791, dyn_sta_loss   : 4.52901, tot_dyn_loss   : 0.83522, sta_sta_loss   : 4.06241, 
epoch  43 summary: dyn_dyn_loss   : 0.79915, dyn_sta_loss   : 4.52810, tot_dyn_loss   : 0.83644, sta_sta_loss   : 4.06241, 
epoch  44 summary: dyn_dyn_loss   : 0.79809, dyn_sta_loss   : 4.52950, tot_dyn_loss   : 0.83540, sta_sta_loss   : 4.06241, 
epoch  45 summary: dyn_dyn_loss   : 0.79721, dyn_sta_loss   : 4.52747, tot_dyn_loss   : 0.83451, sta_sta_loss   : 4.06241, 
epoch  46 summary: dyn_dyn_loss   : 0.79429, dyn_sta_loss   : 4.52918, tot_dyn_loss   : 0.83164, sta_sta_loss   : 4.06241, 
epoch  47 summary: dyn_dyn_loss   : 0.79322, dyn_sta_loss   : 4.53057, tot_dyn_loss   : 0.83059, sta_sta_loss   : 4.06241, 
epoch  48 summary: dyn_dyn_loss   : 0.79036, dyn_sta_loss   : 4.53116, tot_dyn_loss   : 0.82777, sta_sta_loss   : 4.06241, 
