Before CTE Training: train eu loss: 1.057024359703064, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.66552734375, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_loss   : 0.24337, dyn_sta_loss   : 4.15246, tot_dyn_loss   : 1.80700, sta_sta_loss   : 0.57483, 
train loss: 2.7815, train acc: 0.4390
epoch   1 summary: dyn_dyn_loss   : 0.24025, dyn_sta_loss   : 3.86580, tot_dyn_loss   : 1.69047, sta_sta_loss   : 0.57483, 
epoch   2 summary: dyn_dyn_loss   : 0.23413, dyn_sta_loss   : 3.60157, tot_dyn_loss   : 1.58111, sta_sta_loss   : 0.57483, 
epoch   3 summary: dyn_dyn_loss   : 0.22757, dyn_sta_loss   : 3.35646, tot_dyn_loss   : 1.47913, sta_sta_loss   : 0.57483, 
epoch   4 summary: dyn_dyn_loss   : 0.22183, dyn_sta_loss   : 3.13016, tot_dyn_loss   : 1.38516, sta_sta_loss   : 0.57483, 
epoch   5 summary: dyn_dyn_loss   : 0.21849, dyn_sta_loss   : 2.92879, tot_dyn_loss   : 1.30261, sta_sta_loss   : 0.57483, 
epoch   6 summary: dyn_dyn_loss   : 0.21798, dyn_sta_loss   : 2.74401, tot_dyn_loss   : 1.22839, sta_sta_loss   : 0.57483, 
epoch   7 summary: dyn_dyn_loss   : 0.22091, dyn_sta_loss   : 2.58216, tot_dyn_loss   : 1.16541, sta_sta_loss   : 0.57483, 
epoch   8 summary: dyn_dyn_loss   : 0.22748, dyn_sta_loss   : 2.43496, tot_dyn_loss   : 1.11047, sta_sta_loss   : 0.57483, 
epoch   9 summary: dyn_dyn_loss   : 0.23724, dyn_sta_loss   : 2.30677, tot_dyn_loss   : 1.06505, sta_sta_loss   : 0.57483, 
epoch  10 summary: dyn_dyn_loss   : 0.25026, dyn_sta_loss   : 2.19315, tot_dyn_loss   : 1.02741, sta_sta_loss   : 0.57483, 
train loss: 0.0003, train acc: 1.0000
epoch  11 summary: dyn_dyn_loss   : 0.26577, dyn_sta_loss   : 2.09077, tot_dyn_loss   : 0.99577, sta_sta_loss   : 0.57483, 
epoch  12 summary: dyn_dyn_loss   : 0.28340, dyn_sta_loss   : 2.01423, tot_dyn_loss   : 0.97573, sta_sta_loss   : 0.57483, 
epoch  13 summary: dyn_dyn_loss   : 0.30094, dyn_sta_loss   : 1.94067, tot_dyn_loss   : 0.95683, sta_sta_loss   : 0.57483, 
epoch  14 summary: dyn_dyn_loss   : 0.31961, dyn_sta_loss   : 1.87865, tot_dyn_loss   : 0.94323, sta_sta_loss   : 0.57483, 
epoch  15 summary: dyn_dyn_loss   : 0.33757, dyn_sta_loss   : 1.81949, tot_dyn_loss   : 0.93034, sta_sta_loss   : 0.57483, 
epoch  16 summary: dyn_dyn_loss   : 0.35581, dyn_sta_loss   : 1.77236, tot_dyn_loss   : 0.92243, sta_sta_loss   : 0.57483, 
epoch  17 summary: dyn_dyn_loss   : 0.37354, dyn_sta_loss   : 1.75131, tot_dyn_loss   : 0.92465, sta_sta_loss   : 0.57483, 
epoch  18 summary: dyn_dyn_loss   : 0.38789, dyn_sta_loss   : 1.72994, tot_dyn_loss   : 0.92471, sta_sta_loss   : 0.57483, 
epoch  19 summary: dyn_dyn_loss   : 0.40098, dyn_sta_loss   : 1.68293, tot_dyn_loss   : 0.91376, sta_sta_loss   : 0.57483, 
epoch  20 summary: dyn_dyn_loss   : 0.41529, dyn_sta_loss   : 1.65154, tot_dyn_loss   : 0.90979, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  21 summary: dyn_dyn_loss   : 0.42886, dyn_sta_loss   : 1.62891, tot_dyn_loss   : 0.90888, sta_sta_loss   : 0.57483, 
epoch  22 summary: dyn_dyn_loss   : 0.44044, dyn_sta_loss   : 1.60877, tot_dyn_loss   : 0.90777, sta_sta_loss   : 0.57483, 
epoch  23 summary: dyn_dyn_loss   : 0.45224, dyn_sta_loss   : 1.58781, tot_dyn_loss   : 0.90647, sta_sta_loss   : 0.57483, 
epoch  24 summary: dyn_dyn_loss   : 0.46098, dyn_sta_loss   : 1.57289, tot_dyn_loss   : 0.90574, sta_sta_loss   : 0.57483, 
epoch  25 summary: dyn_dyn_loss   : 0.46926, dyn_sta_loss   : 1.56948, tot_dyn_loss   : 0.90935, sta_sta_loss   : 0.57483, 
epoch  26 summary: dyn_dyn_loss   : 0.47502, dyn_sta_loss   : 1.56517, tot_dyn_loss   : 0.91108, sta_sta_loss   : 0.57483, 
epoch  27 summary: dyn_dyn_loss   : 0.47933, dyn_sta_loss   : 1.55073, tot_dyn_loss   : 0.90789, sta_sta_loss   : 0.57483, 
epoch  28 summary: dyn_dyn_loss   : 0.48451, dyn_sta_loss   : 1.55336, tot_dyn_loss   : 0.91205, sta_sta_loss   : 0.57483, 
epoch  29 summary: dyn_dyn_loss   : 0.48789, dyn_sta_loss   : 1.54515, tot_dyn_loss   : 0.91080, sta_sta_loss   : 0.57483, 
epoch  30 summary: dyn_dyn_loss   : 0.49077, dyn_sta_loss   : 1.54855, tot_dyn_loss   : 0.91388, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  31 summary: dyn_dyn_loss   : 0.49245, dyn_sta_loss   : 1.54757, tot_dyn_loss   : 0.91449, sta_sta_loss   : 0.57483, 
epoch  32 summary: dyn_dyn_loss   : 0.49358, dyn_sta_loss   : 1.53596, tot_dyn_loss   : 0.91053, sta_sta_loss   : 0.57483, 
epoch  33 summary: dyn_dyn_loss   : 0.49583, dyn_sta_loss   : 1.52892, tot_dyn_loss   : 0.90907, sta_sta_loss   : 0.57483, 
epoch  34 summary: dyn_dyn_loss   : 0.49864, dyn_sta_loss   : 1.52892, tot_dyn_loss   : 0.91075, sta_sta_loss   : 0.57483, 
epoch  35 summary: dyn_dyn_loss   : 0.50050, dyn_sta_loss   : 1.52616, tot_dyn_loss   : 0.91076, sta_sta_loss   : 0.57483, 
epoch  36 summary: dyn_dyn_loss   : 0.50142, dyn_sta_loss   : 1.52619, tot_dyn_loss   : 0.91133, sta_sta_loss   : 0.57483, 
epoch  37 summary: dyn_dyn_loss   : 0.50202, dyn_sta_loss   : 1.50533, tot_dyn_loss   : 0.90334, sta_sta_loss   : 0.57483, 
epoch  38 summary: dyn_dyn_loss   : 0.50505, dyn_sta_loss   : 1.51202, tot_dyn_loss   : 0.90783, sta_sta_loss   : 0.57483, 
epoch  39 summary: dyn_dyn_loss   : 0.50648, dyn_sta_loss   : 1.51056, tot_dyn_loss   : 0.90811, sta_sta_loss   : 0.57483, 
epoch  40 summary: dyn_dyn_loss   : 0.50769, dyn_sta_loss   : 1.51227, tot_dyn_loss   : 0.90952, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  41 summary: dyn_dyn_loss   : 0.50852, dyn_sta_loss   : 1.50370, tot_dyn_loss   : 0.90659, sta_sta_loss   : 0.57483, 
epoch  42 summary: dyn_dyn_loss   : 0.50981, dyn_sta_loss   : 1.51112, tot_dyn_loss   : 0.91033, sta_sta_loss   : 0.57483, 
epoch  43 summary: dyn_dyn_loss   : 0.50938, dyn_sta_loss   : 1.52632, tot_dyn_loss   : 0.91615, sta_sta_loss   : 0.57483, 
epoch  44 summary: dyn_dyn_loss   : 0.50677, dyn_sta_loss   : 1.53450, tot_dyn_loss   : 0.91786, sta_sta_loss   : 0.57483, 
epoch  45 summary: dyn_dyn_loss   : 0.50484, dyn_sta_loss   : 1.52054, tot_dyn_loss   : 0.91112, sta_sta_loss   : 0.57483, 
epoch  46 summary: dyn_dyn_loss   : 0.50535, dyn_sta_loss   : 1.51540, tot_dyn_loss   : 0.90937, sta_sta_loss   : 0.57483, 
epoch  47 summary: dyn_dyn_loss   : 0.50635, dyn_sta_loss   : 1.52052, tot_dyn_loss   : 0.91202, sta_sta_loss   : 0.57483, 
epoch  48 summary: dyn_dyn_loss   : 0.50596, dyn_sta_loss   : 1.52415, tot_dyn_loss   : 0.91323, sta_sta_loss   : 0.57483, 
epoch  49 summary: dyn_dyn_loss   : 0.50527, dyn_sta_loss   : 1.52048, tot_dyn_loss   : 0.91135, sta_sta_loss   : 0.57483, 
epoch  50 summary: dyn_dyn_loss   : 0.50486, dyn_sta_loss   : 1.51508, tot_dyn_loss   : 0.90895, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  51 summary: dyn_dyn_loss   : 0.50626, dyn_sta_loss   : 1.51591, tot_dyn_loss   : 0.91012, sta_sta_loss   : 0.57483, 
epoch  52 summary: dyn_dyn_loss   : 0.50678, dyn_sta_loss   : 1.51622, tot_dyn_loss   : 0.91056, sta_sta_loss   : 0.57483, 
epoch  53 summary: dyn_dyn_loss   : 0.50662, dyn_sta_loss   : 1.50531, tot_dyn_loss   : 0.90610, sta_sta_loss   : 0.57483, 
epoch  54 summary: dyn_dyn_loss   : 0.50783, dyn_sta_loss   : 1.50622, tot_dyn_loss   : 0.90719, sta_sta_loss   : 0.57483, 
epoch  55 summary: dyn_dyn_loss   : 0.50892, dyn_sta_loss   : 1.51806, tot_dyn_loss   : 0.91258, sta_sta_loss   : 0.57483, 
epoch  56 summary: dyn_dyn_loss   : 0.50786, dyn_sta_loss   : 1.51217, tot_dyn_loss   : 0.90958, sta_sta_loss   : 0.57483, 
epoch  57 summary: dyn_dyn_loss   : 0.50791, dyn_sta_loss   : 1.51898, tot_dyn_loss   : 0.91234, sta_sta_loss   : 0.57483, 
