Before CTE Training: train eu loss: 1.063186526298523, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.6669921875, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_loss   : 0.24058, dyn_sta_loss   : 4.15114, tot_dyn_loss   : 2.97797, sta_sta_loss   : 0.57483, 
train loss: 2.8060, train acc: 0.4409
epoch   1 summary: dyn_dyn_loss   : 0.23764, dyn_sta_loss   : 3.87016, tot_dyn_loss   : 2.78040, sta_sta_loss   : 0.57483, 
epoch   2 summary: dyn_dyn_loss   : 0.23170, dyn_sta_loss   : 3.60326, tot_dyn_loss   : 2.59179, sta_sta_loss   : 0.57483, 
epoch   3 summary: dyn_dyn_loss   : 0.22523, dyn_sta_loss   : 3.35588, tot_dyn_loss   : 2.41668, sta_sta_loss   : 0.57483, 
epoch   4 summary: dyn_dyn_loss   : 0.21974, dyn_sta_loss   : 3.12818, tot_dyn_loss   : 2.25565, sta_sta_loss   : 0.57483, 
epoch   5 summary: dyn_dyn_loss   : 0.21670, dyn_sta_loss   : 2.92136, tot_dyn_loss   : 2.10996, sta_sta_loss   : 0.57483, 
epoch   6 summary: dyn_dyn_loss   : 0.21664, dyn_sta_loss   : 2.73911, tot_dyn_loss   : 1.98237, sta_sta_loss   : 0.57483, 
epoch   7 summary: dyn_dyn_loss   : 0.21964, dyn_sta_loss   : 2.57948, tot_dyn_loss   : 1.87153, sta_sta_loss   : 0.57483, 
epoch   8 summary: dyn_dyn_loss   : 0.22582, dyn_sta_loss   : 2.44603, tot_dyn_loss   : 1.77997, sta_sta_loss   : 0.57483, 
epoch   9 summary: dyn_dyn_loss   : 0.23536, dyn_sta_loss   : 2.31398, tot_dyn_loss   : 1.69039, sta_sta_loss   : 0.57483, 
epoch  10 summary: dyn_dyn_loss   : 0.24789, dyn_sta_loss   : 2.19204, tot_dyn_loss   : 1.60879, sta_sta_loss   : 0.57483, 
train loss: 0.0004, train acc: 1.0000
epoch  11 summary: dyn_dyn_loss   : 0.26303, dyn_sta_loss   : 2.09685, tot_dyn_loss   : 1.54670, sta_sta_loss   : 0.57483, 
epoch  12 summary: dyn_dyn_loss   : 0.28015, dyn_sta_loss   : 2.01402, tot_dyn_loss   : 1.49386, sta_sta_loss   : 0.57483, 
epoch  13 summary: dyn_dyn_loss   : 0.29848, dyn_sta_loss   : 1.93482, tot_dyn_loss   : 1.44392, sta_sta_loss   : 0.57483, 
epoch  14 summary: dyn_dyn_loss   : 0.31703, dyn_sta_loss   : 1.88365, tot_dyn_loss   : 1.41367, sta_sta_loss   : 0.57483, 
epoch  15 summary: dyn_dyn_loss   : 0.33563, dyn_sta_loss   : 1.83080, tot_dyn_loss   : 1.38225, sta_sta_loss   : 0.57483, 
epoch  16 summary: dyn_dyn_loss   : 0.35299, dyn_sta_loss   : 1.77821, tot_dyn_loss   : 1.35065, sta_sta_loss   : 0.57483, 
epoch  17 summary: dyn_dyn_loss   : 0.37108, dyn_sta_loss   : 1.74094, tot_dyn_loss   : 1.32998, sta_sta_loss   : 0.57483, 
epoch  18 summary: dyn_dyn_loss   : 0.38733, dyn_sta_loss   : 1.70596, tot_dyn_loss   : 1.31037, sta_sta_loss   : 0.57483, 
epoch  19 summary: dyn_dyn_loss   : 0.40308, dyn_sta_loss   : 1.66766, tot_dyn_loss   : 1.28828, sta_sta_loss   : 0.57483, 
epoch  20 summary: dyn_dyn_loss   : 0.41768, dyn_sta_loss   : 1.63489, tot_dyn_loss   : 1.26973, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  21 summary: dyn_dyn_loss   : 0.43235, dyn_sta_loss   : 1.61593, tot_dyn_loss   : 1.26086, sta_sta_loss   : 0.57483, 
epoch  22 summary: dyn_dyn_loss   : 0.44567, dyn_sta_loss   : 1.60127, tot_dyn_loss   : 1.25459, sta_sta_loss   : 0.57483, 
epoch  23 summary: dyn_dyn_loss   : 0.45553, dyn_sta_loss   : 1.59856, tot_dyn_loss   : 1.25565, sta_sta_loss   : 0.57483, 
epoch  24 summary: dyn_dyn_loss   : 0.46361, dyn_sta_loss   : 1.58083, tot_dyn_loss   : 1.24566, sta_sta_loss   : 0.57483, 
epoch  25 summary: dyn_dyn_loss   : 0.46997, dyn_sta_loss   : 1.56494, tot_dyn_loss   : 1.23645, sta_sta_loss   : 0.57483, 
epoch  26 summary: dyn_dyn_loss   : 0.47669, dyn_sta_loss   : 1.54970, tot_dyn_loss   : 1.22780, sta_sta_loss   : 0.57483, 
epoch  27 summary: dyn_dyn_loss   : 0.48338, dyn_sta_loss   : 1.55330, tot_dyn_loss   : 1.23232, sta_sta_loss   : 0.57483, 
epoch  28 summary: dyn_dyn_loss   : 0.48719, dyn_sta_loss   : 1.55318, tot_dyn_loss   : 1.23338, sta_sta_loss   : 0.57483, 
epoch  29 summary: dyn_dyn_loss   : 0.49006, dyn_sta_loss   : 1.53608, tot_dyn_loss   : 1.22227, sta_sta_loss   : 0.57483, 
epoch  30 summary: dyn_dyn_loss   : 0.49491, dyn_sta_loss   : 1.53432, tot_dyn_loss   : 1.22249, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  31 summary: dyn_dyn_loss   : 0.49826, dyn_sta_loss   : 1.52265, tot_dyn_loss   : 1.21533, sta_sta_loss   : 0.57483, 
epoch  32 summary: dyn_dyn_loss   : 0.50261, dyn_sta_loss   : 1.51131, tot_dyn_loss   : 1.20870, sta_sta_loss   : 0.57483, 
epoch  33 summary: dyn_dyn_loss   : 0.50718, dyn_sta_loss   : 1.50843, tot_dyn_loss   : 1.20806, sta_sta_loss   : 0.57483, 
epoch  34 summary: dyn_dyn_loss   : 0.51071, dyn_sta_loss   : 1.50163, tot_dyn_loss   : 1.20435, sta_sta_loss   : 0.57483, 
epoch  35 summary: dyn_dyn_loss   : 0.51396, dyn_sta_loss   : 1.51637, tot_dyn_loss   : 1.21565, sta_sta_loss   : 0.57483, 
epoch  36 summary: dyn_dyn_loss   : 0.51297, dyn_sta_loss   : 1.52876, tot_dyn_loss   : 1.22402, sta_sta_loss   : 0.57483, 
epoch  37 summary: dyn_dyn_loss   : 0.51030, dyn_sta_loss   : 1.51213, tot_dyn_loss   : 1.21158, sta_sta_loss   : 0.57483, 
epoch  38 summary: dyn_dyn_loss   : 0.51150, dyn_sta_loss   : 1.50922, tot_dyn_loss   : 1.20990, sta_sta_loss   : 0.57483, 
epoch  39 summary: dyn_dyn_loss   : 0.51287, dyn_sta_loss   : 1.50830, tot_dyn_loss   : 1.20968, sta_sta_loss   : 0.57483, 
epoch  40 summary: dyn_dyn_loss   : 0.51434, dyn_sta_loss   : 1.51277, tot_dyn_loss   : 1.21324, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  41 summary: dyn_dyn_loss   : 0.51392, dyn_sta_loss   : 1.50884, tot_dyn_loss   : 1.21037, sta_sta_loss   : 0.57483, 
epoch  42 summary: dyn_dyn_loss   : 0.51423, dyn_sta_loss   : 1.51224, tot_dyn_loss   : 1.21284, sta_sta_loss   : 0.57483, 
epoch  43 summary: dyn_dyn_loss   : 0.51437, dyn_sta_loss   : 1.50776, tot_dyn_loss   : 1.20974, sta_sta_loss   : 0.57483, 
epoch  44 summary: dyn_dyn_loss   : 0.51568, dyn_sta_loss   : 1.51080, tot_dyn_loss   : 1.21227, sta_sta_loss   : 0.57483, 
epoch  45 summary: dyn_dyn_loss   : 0.51592, dyn_sta_loss   : 1.51568, tot_dyn_loss   : 1.21575, sta_sta_loss   : 0.57483, 
epoch  46 summary: dyn_dyn_loss   : 0.51432, dyn_sta_loss   : 1.51689, tot_dyn_loss   : 1.21612, sta_sta_loss   : 0.57483, 
epoch  47 summary: dyn_dyn_loss   : 0.51319, dyn_sta_loss   : 1.51320, tot_dyn_loss   : 1.21320, sta_sta_loss   : 0.57483, 
epoch  48 summary: dyn_dyn_loss   : 0.51318, dyn_sta_loss   : 1.51778, tot_dyn_loss   : 1.21640, sta_sta_loss   : 0.57483, 
epoch  49 summary: dyn_dyn_loss   : 0.51333, dyn_sta_loss   : 1.51456, tot_dyn_loss   : 1.21419, sta_sta_loss   : 0.57483, 
epoch  50 summary: dyn_dyn_loss   : 0.51313, dyn_sta_loss   : 1.52180, tot_dyn_loss   : 1.21920, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  51 summary: dyn_dyn_loss   : 0.51142, dyn_sta_loss   : 1.51772, tot_dyn_loss   : 1.21583, sta_sta_loss   : 0.57483, 
epoch  52 summary: dyn_dyn_loss   : 0.51139, dyn_sta_loss   : 1.50582, tot_dyn_loss   : 1.20749, sta_sta_loss   : 0.57483, 
epoch  53 summary: dyn_dyn_loss   : 0.51324, dyn_sta_loss   : 1.50766, tot_dyn_loss   : 1.20933, sta_sta_loss   : 0.57483, 
epoch  54 summary: dyn_dyn_loss   : 0.51463, dyn_sta_loss   : 1.50154, tot_dyn_loss   : 1.20546, sta_sta_loss   : 0.57483, 
epoch  55 summary: dyn_dyn_loss   : 0.51676, dyn_sta_loss   : 1.49236, tot_dyn_loss   : 1.19968, sta_sta_loss   : 0.57483, 
epoch  56 summary: dyn_dyn_loss   : 0.51903, dyn_sta_loss   : 1.50040, tot_dyn_loss   : 1.20599, sta_sta_loss   : 0.57483, 
epoch  57 summary: dyn_dyn_loss   : 0.51910, dyn_sta_loss   : 1.51472, tot_dyn_loss   : 1.21603, sta_sta_loss   : 0.57483, 
epoch  58 summary: dyn_dyn_loss   : 0.51679, dyn_sta_loss   : 1.51171, tot_dyn_loss   : 1.21323, sta_sta_loss   : 0.57483, 
epoch  59 summary: dyn_dyn_loss   : 0.51586, dyn_sta_loss   : 1.49656, tot_dyn_loss   : 1.20235, sta_sta_loss   : 0.57483, 
epoch  60 summary: dyn_dyn_loss   : 0.51774, dyn_sta_loss   : 1.49342, tot_dyn_loss   : 1.20072, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  61 summary: dyn_dyn_loss   : 0.51950, dyn_sta_loss   : 1.49961, tot_dyn_loss   : 1.20558, sta_sta_loss   : 0.57483, 
epoch  62 summary: dyn_dyn_loss   : 0.51886, dyn_sta_loss   : 1.50294, tot_dyn_loss   : 1.20771, sta_sta_loss   : 0.57483, 
epoch  63 summary: dyn_dyn_loss   : 0.51789, dyn_sta_loss   : 1.50458, tot_dyn_loss   : 1.20857, sta_sta_loss   : 0.57483, 
epoch  64 summary: dyn_dyn_loss   : 0.51755, dyn_sta_loss   : 1.50777, tot_dyn_loss   : 1.21070, sta_sta_loss   : 0.57483, 
epoch  65 summary: dyn_dyn_loss   : 0.51699, dyn_sta_loss   : 1.49250, tot_dyn_loss   : 1.19985, sta_sta_loss   : 0.57483, 
epoch  66 summary: dyn_dyn_loss   : 0.51902, dyn_sta_loss   : 1.50246, tot_dyn_loss   : 1.20743, sta_sta_loss   : 0.57483, 
epoch  67 summary: dyn_dyn_loss   : 0.51884, dyn_sta_loss   : 1.51963, tot_dyn_loss   : 1.21939, sta_sta_loss   : 0.57483, 
epoch  68 summary: dyn_dyn_loss   : 0.51690, dyn_sta_loss   : 1.51043, tot_dyn_loss   : 1.21237, sta_sta_loss   : 0.57483, 
epoch  69 summary: dyn_dyn_loss   : 0.51660, dyn_sta_loss   : 1.50077, tot_dyn_loss   : 1.20552, sta_sta_loss   : 0.57483, 
epoch  70 summary: dyn_dyn_loss   : 0.51853, dyn_sta_loss   : 1.49957, tot_dyn_loss   : 1.20526, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  71 summary: dyn_dyn_loss   : 0.51929, dyn_sta_loss   : 1.51725, tot_dyn_loss   : 1.21786, sta_sta_loss   : 0.57483, 
epoch  72 summary: dyn_dyn_loss   : 0.51655, dyn_sta_loss   : 1.50765, tot_dyn_loss   : 1.21032, sta_sta_loss   : 0.57483, 
epoch  73 summary: dyn_dyn_loss   : 0.51707, dyn_sta_loss   : 1.50623, tot_dyn_loss   : 1.20948, sta_sta_loss   : 0.57483, 
epoch  74 summary: dyn_dyn_loss   : 0.51723, dyn_sta_loss   : 1.49886, tot_dyn_loss   : 1.20437, sta_sta_loss   : 0.57483, 
epoch  75 summary: dyn_dyn_loss   : 0.51869, dyn_sta_loss   : 1.49365, tot_dyn_loss   : 1.20116, sta_sta_loss   : 0.57483, 
epoch  76 summary: dyn_dyn_loss   : 0.52055, dyn_sta_loss   : 1.50138, tot_dyn_loss   : 1.20713, sta_sta_loss   : 0.57483, 
epoch  77 summary: dyn_dyn_loss   : 0.52022, dyn_sta_loss   : 1.51434, tot_dyn_loss   : 1.21611, sta_sta_loss   : 0.57483, 
epoch  78 summary: dyn_dyn_loss   : 0.51730, dyn_sta_loss   : 1.50439, tot_dyn_loss   : 1.20826, sta_sta_loss   : 0.57483, 
epoch  79 summary: dyn_dyn_loss   : 0.51740, dyn_sta_loss   : 1.50570, tot_dyn_loss   : 1.20921, sta_sta_loss   : 0.57483, 
epoch  80 summary: dyn_dyn_loss   : 0.51760, dyn_sta_loss   : 1.50408, tot_dyn_loss   : 1.20814, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  81 summary: dyn_dyn_loss   : 0.51763, dyn_sta_loss   : 1.50335, tot_dyn_loss   : 1.20763, sta_sta_loss   : 0.57483, 
epoch  82 summary: dyn_dyn_loss   : 0.51754, dyn_sta_loss   : 1.49526, tot_dyn_loss   : 1.20194, sta_sta_loss   : 0.57483, 
epoch  83 summary: dyn_dyn_loss   : 0.51904, dyn_sta_loss   : 1.50040, tot_dyn_loss   : 1.20599, sta_sta_loss   : 0.57483, 
epoch  84 summary: dyn_dyn_loss   : 0.51926, dyn_sta_loss   : 1.49768, tot_dyn_loss   : 1.20416, sta_sta_loss   : 0.57483, 
epoch  85 summary: dyn_dyn_loss   : 0.52003, dyn_sta_loss   : 1.49917, tot_dyn_loss   : 1.20543, sta_sta_loss   : 0.57483, 
epoch  86 summary: dyn_dyn_loss   : 0.52028, dyn_sta_loss   : 1.49488, tot_dyn_loss   : 1.20250, sta_sta_loss   : 0.57483, 
epoch  87 summary: dyn_dyn_loss   : 0.52117, dyn_sta_loss   : 1.50585, tot_dyn_loss   : 1.21045, sta_sta_loss   : 0.57483, 
epoch  88 summary: dyn_dyn_loss   : 0.52001, dyn_sta_loss   : 1.50804, tot_dyn_loss   : 1.21163, sta_sta_loss   : 0.57483, 
epoch  89 summary: dyn_dyn_loss   : 0.51844, dyn_sta_loss   : 1.49253, tot_dyn_loss   : 1.20030, sta_sta_loss   : 0.57483, 
epoch  90 summary: dyn_dyn_loss   : 0.51944, dyn_sta_loss   : 1.49998, tot_dyn_loss   : 1.20582, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  91 summary: dyn_dyn_loss   : 0.51996, dyn_sta_loss   : 1.49465, tot_dyn_loss   : 1.20224, sta_sta_loss   : 0.57483, 
epoch  92 summary: dyn_dyn_loss   : 0.52082, dyn_sta_loss   : 1.49204, tot_dyn_loss   : 1.20067, sta_sta_loss   : 0.57483, 
epoch  93 summary: dyn_dyn_loss   : 0.52232, dyn_sta_loss   : 1.48815, tot_dyn_loss   : 1.19840, sta_sta_loss   : 0.57483, 
epoch  94 summary: dyn_dyn_loss   : 0.52368, dyn_sta_loss   : 1.49519, tot_dyn_loss   : 1.20373, sta_sta_loss   : 0.57483, 
epoch  95 summary: dyn_dyn_loss   : 0.52280, dyn_sta_loss   : 1.49498, tot_dyn_loss   : 1.20333, sta_sta_loss   : 0.57483, 
epoch  96 summary: dyn_dyn_loss   : 0.52267, dyn_sta_loss   : 1.50877, tot_dyn_loss   : 1.21294, sta_sta_loss   : 0.57483, 
epoch  97 summary: dyn_dyn_loss   : 0.52012, dyn_sta_loss   : 1.51099, tot_dyn_loss   : 1.21373, sta_sta_loss   : 0.57483, 
epoch  98 summary: dyn_dyn_loss   : 0.51809, dyn_sta_loss   : 1.51792, tot_dyn_loss   : 1.21797, sta_sta_loss   : 0.57483, 
epoch  99 summary: dyn_dyn_loss   : 0.51580, dyn_sta_loss   : 1.51254, tot_dyn_loss   : 1.21352, sta_sta_loss   : 0.57483, 
epoch 100 summary: dyn_dyn_loss   : 0.51535, dyn_sta_loss   : 1.50036, tot_dyn_loss   : 1.20486, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch 101 summary: dyn_dyn_loss   : 0.51649, dyn_sta_loss   : 1.49958, tot_dyn_loss   : 1.20465, sta_sta_loss   : 0.57483, 
epoch 102 summary: dyn_dyn_loss   : 0.51753, dyn_sta_loss   : 1.52855, tot_dyn_loss   : 1.22524, sta_sta_loss   : 0.57483, 
epoch 103 summary: dyn_dyn_loss   : 0.51502, dyn_sta_loss   : 1.51165, tot_dyn_loss   : 1.21266, sta_sta_loss   : 0.57483, 
epoch 104 summary: dyn_dyn_loss   : 0.51518, dyn_sta_loss   : 1.49697, tot_dyn_loss   : 1.20243, sta_sta_loss   : 0.57483, 
