Before CTE Training: train eu loss: 1.063186526298523, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.6669921875, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_loss   : 0.24606, dyn_sta_loss   : 4.11028, tot_dyn_loss   : 1.79175, sta_sta_loss   : 0.57483, 
train loss: 1.9794, train acc: 0.6328
epoch   1 summary: dyn_dyn_loss   : 0.23893, dyn_sta_loss   : 3.63418, tot_dyn_loss   : 1.59703, sta_sta_loss   : 0.57483, 
epoch   2 summary: dyn_dyn_loss   : 0.22834, dyn_sta_loss   : 3.21487, tot_dyn_loss   : 1.42295, sta_sta_loss   : 0.57483, 
epoch   3 summary: dyn_dyn_loss   : 0.22361, dyn_sta_loss   : 2.85446, tot_dyn_loss   : 1.27595, sta_sta_loss   : 0.57483, 
epoch   4 summary: dyn_dyn_loss   : 0.22874, dyn_sta_loss   : 2.55245, tot_dyn_loss   : 1.15822, sta_sta_loss   : 0.57483, 
epoch   5 summary: dyn_dyn_loss   : 0.24518, dyn_sta_loss   : 2.31564, tot_dyn_loss   : 1.07336, sta_sta_loss   : 0.57483, 
epoch   6 summary: dyn_dyn_loss   : 0.26986, dyn_sta_loss   : 2.13178, tot_dyn_loss   : 1.01463, sta_sta_loss   : 0.57483, 
epoch   7 summary: dyn_dyn_loss   : 0.30007, dyn_sta_loss   : 1.99813, tot_dyn_loss   : 0.97929, sta_sta_loss   : 0.57483, 
epoch   8 summary: dyn_dyn_loss   : 0.33108, dyn_sta_loss   : 1.87770, tot_dyn_loss   : 0.94973, sta_sta_loss   : 0.57483, 
epoch   9 summary: dyn_dyn_loss   : 0.36550, dyn_sta_loss   : 1.79223, tot_dyn_loss   : 0.93619, sta_sta_loss   : 0.57483, 
epoch  10 summary: dyn_dyn_loss   : 0.39537, dyn_sta_loss   : 1.72195, tot_dyn_loss   : 0.92600, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  11 summary: dyn_dyn_loss   : 0.42144, dyn_sta_loss   : 1.65882, tot_dyn_loss   : 0.91639, sta_sta_loss   : 0.57483, 
epoch  12 summary: dyn_dyn_loss   : 0.44694, dyn_sta_loss   : 1.60888, tot_dyn_loss   : 0.91172, sta_sta_loss   : 0.57483, 
epoch  13 summary: dyn_dyn_loss   : 0.46921, dyn_sta_loss   : 1.60023, tot_dyn_loss   : 0.92162, sta_sta_loss   : 0.57483, 
epoch  14 summary: dyn_dyn_loss   : 0.48069, dyn_sta_loss   : 1.58195, tot_dyn_loss   : 0.92119, sta_sta_loss   : 0.57483, 
epoch  15 summary: dyn_dyn_loss   : 0.49084, dyn_sta_loss   : 1.55793, tot_dyn_loss   : 0.91768, sta_sta_loss   : 0.57483, 
epoch  16 summary: dyn_dyn_loss   : 0.50070, dyn_sta_loss   : 1.55755, tot_dyn_loss   : 0.92344, sta_sta_loss   : 0.57483, 
epoch  17 summary: dyn_dyn_loss   : 0.50597, dyn_sta_loss   : 1.54207, tot_dyn_loss   : 0.92041, sta_sta_loss   : 0.57483, 
epoch  18 summary: dyn_dyn_loss   : 0.51179, dyn_sta_loss   : 1.53264, tot_dyn_loss   : 0.92013, sta_sta_loss   : 0.57483, 
epoch  19 summary: dyn_dyn_loss   : 0.51529, dyn_sta_loss   : 1.54609, tot_dyn_loss   : 0.92761, sta_sta_loss   : 0.57483, 
epoch  20 summary: dyn_dyn_loss   : 0.51471, dyn_sta_loss   : 1.53509, tot_dyn_loss   : 0.92287, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  21 summary: dyn_dyn_loss   : 0.51710, dyn_sta_loss   : 1.53718, tot_dyn_loss   : 0.92513, sta_sta_loss   : 0.57483, 
epoch  22 summary: dyn_dyn_loss   : 0.51746, dyn_sta_loss   : 1.54515, tot_dyn_loss   : 0.92854, sta_sta_loss   : 0.57483, 
epoch  23 summary: dyn_dyn_loss   : 0.51718, dyn_sta_loss   : 1.52511, tot_dyn_loss   : 0.92035, sta_sta_loss   : 0.57483, 
epoch  24 summary: dyn_dyn_loss   : 0.52046, dyn_sta_loss   : 1.51655, tot_dyn_loss   : 0.91890, sta_sta_loss   : 0.57483, 
epoch  25 summary: dyn_dyn_loss   : 0.52331, dyn_sta_loss   : 1.52791, tot_dyn_loss   : 0.92515, sta_sta_loss   : 0.57483, 
epoch  26 summary: dyn_dyn_loss   : 0.52194, dyn_sta_loss   : 1.51021, tot_dyn_loss   : 0.91724, sta_sta_loss   : 0.57483, 
epoch  27 summary: dyn_dyn_loss   : 0.52517, dyn_sta_loss   : 1.50191, tot_dyn_loss   : 0.91587, sta_sta_loss   : 0.57483, 
epoch  28 summary: dyn_dyn_loss   : 0.52773, dyn_sta_loss   : 1.50882, tot_dyn_loss   : 0.92017, sta_sta_loss   : 0.57483, 
epoch  29 summary: dyn_dyn_loss   : 0.52861, dyn_sta_loss   : 1.50247, tot_dyn_loss   : 0.91815, sta_sta_loss   : 0.57483, 
epoch  30 summary: dyn_dyn_loss   : 0.52950, dyn_sta_loss   : 1.50731, tot_dyn_loss   : 0.92062, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  31 summary: dyn_dyn_loss   : 0.52930, dyn_sta_loss   : 1.50188, tot_dyn_loss   : 0.91833, sta_sta_loss   : 0.57483, 
epoch  32 summary: dyn_dyn_loss   : 0.53080, dyn_sta_loss   : 1.49684, tot_dyn_loss   : 0.91721, sta_sta_loss   : 0.57483, 
epoch  33 summary: dyn_dyn_loss   : 0.53182, dyn_sta_loss   : 1.52721, tot_dyn_loss   : 0.92998, sta_sta_loss   : 0.57483, 
epoch  34 summary: dyn_dyn_loss   : 0.52623, dyn_sta_loss   : 1.51183, tot_dyn_loss   : 0.92047, sta_sta_loss   : 0.57483, 
epoch  35 summary: dyn_dyn_loss   : 0.52680, dyn_sta_loss   : 1.51391, tot_dyn_loss   : 0.92164, sta_sta_loss   : 0.57483, 
epoch  36 summary: dyn_dyn_loss   : 0.52667, dyn_sta_loss   : 1.50538, tot_dyn_loss   : 0.91815, sta_sta_loss   : 0.57483, 
