Before CTE Training: train eu loss: 1.0375890731811523, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.6748046875, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_loss   : 0.24462, dyn_sta_loss   : 4.11319, tot_dyn_loss   : 2.95261, sta_sta_loss   : 0.57483, 
train loss: 2.0257, train acc: 0.6279
epoch   1 summary: dyn_dyn_loss   : 0.23702, dyn_sta_loss   : 3.64554, tot_dyn_loss   : 2.62298, sta_sta_loss   : 0.57483, 
epoch   2 summary: dyn_dyn_loss   : 0.22720, dyn_sta_loss   : 3.22858, tot_dyn_loss   : 2.32817, sta_sta_loss   : 0.57483, 
epoch   3 summary: dyn_dyn_loss   : 0.22211, dyn_sta_loss   : 2.86878, tot_dyn_loss   : 2.07478, sta_sta_loss   : 0.57483, 
epoch   4 summary: dyn_dyn_loss   : 0.22656, dyn_sta_loss   : 2.57356, tot_dyn_loss   : 1.86946, sta_sta_loss   : 0.57483, 
epoch   5 summary: dyn_dyn_loss   : 0.24026, dyn_sta_loss   : 2.33628, tot_dyn_loss   : 1.70747, sta_sta_loss   : 0.57483, 
epoch   6 summary: dyn_dyn_loss   : 0.26211, dyn_sta_loss   : 2.15485, tot_dyn_loss   : 1.58703, sta_sta_loss   : 0.57483, 
epoch   7 summary: dyn_dyn_loss   : 0.29133, dyn_sta_loss   : 1.99562, tot_dyn_loss   : 1.48433, sta_sta_loss   : 0.57483, 
epoch   8 summary: dyn_dyn_loss   : 0.32290, dyn_sta_loss   : 1.88729, tot_dyn_loss   : 1.41797, sta_sta_loss   : 0.57483, 
epoch   9 summary: dyn_dyn_loss   : 0.35453, dyn_sta_loss   : 1.79461, tot_dyn_loss   : 1.36259, sta_sta_loss   : 0.57483, 
epoch  10 summary: dyn_dyn_loss   : 0.38588, dyn_sta_loss   : 1.71049, tot_dyn_loss   : 1.31310, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
epoch  11 summary: dyn_dyn_loss   : 0.41594, dyn_sta_loss   : 1.66627, tot_dyn_loss   : 1.29117, sta_sta_loss   : 0.57483, 
epoch  12 summary: dyn_dyn_loss   : 0.43717, dyn_sta_loss   : 1.63942, tot_dyn_loss   : 1.27874, sta_sta_loss   : 0.57483, 
epoch  13 summary: dyn_dyn_loss   : 0.45244, dyn_sta_loss   : 1.61670, tot_dyn_loss   : 1.26743, sta_sta_loss   : 0.57483, 
epoch  14 summary: dyn_dyn_loss   : 0.46387, dyn_sta_loss   : 1.59838, tot_dyn_loss   : 1.25803, sta_sta_loss   : 0.57483, 
epoch  15 summary: dyn_dyn_loss   : 0.47485, dyn_sta_loss   : 1.56198, tot_dyn_loss   : 1.23584, sta_sta_loss   : 0.57483, 
epoch  16 summary: dyn_dyn_loss   : 0.48539, dyn_sta_loss   : 1.54374, tot_dyn_loss   : 1.22623, sta_sta_loss   : 0.57483, 
epoch  17 summary: dyn_dyn_loss   : 0.49397, dyn_sta_loss   : 1.52743, tot_dyn_loss   : 1.21739, sta_sta_loss   : 0.57483, 
epoch  18 summary: dyn_dyn_loss   : 0.50043, dyn_sta_loss   : 1.53614, tot_dyn_loss   : 1.22542, sta_sta_loss   : 0.57483, 
epoch  19 summary: dyn_dyn_loss   : 0.50157, dyn_sta_loss   : 1.52751, tot_dyn_loss   : 1.21973, sta_sta_loss   : 0.57483, 
epoch  20 summary: dyn_dyn_loss   : 0.50583, dyn_sta_loss   : 1.50659, tot_dyn_loss   : 1.20636, sta_sta_loss   : 0.57483, 
train loss: 0.0000, train acc: 1.0000
