Before CTE Training: train eu loss: 1.063186526298523, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.6669921875, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_loss   : 2.29745, dyn_sta_loss   : 4.08435, tot_dyn_loss   : 3.01221, sta_sta_loss   : 4.06241, 
train loss: 2.1557, train acc: 0.5796
epoch   1 summary: dyn_dyn_loss   : 2.23393, dyn_sta_loss   : 2.78124, tot_dyn_loss   : 2.45285, sta_sta_loss   : 4.06241, 
epoch   2 summary: dyn_dyn_loss   : 2.11260, dyn_sta_loss   : 1.74279, tot_dyn_loss   : 1.96467, sta_sta_loss   : 4.06241, 
epoch   3 summary: dyn_dyn_loss   : 1.98831, dyn_sta_loss   : 1.05620, tot_dyn_loss   : 1.61547, sta_sta_loss   : 4.06241, 
epoch   4 summary: dyn_dyn_loss   : 1.88603, dyn_sta_loss   : 0.73749, tot_dyn_loss   : 1.42661, sta_sta_loss   : 4.06241, 
epoch   5 summary: dyn_dyn_loss   : 1.77990, dyn_sta_loss   : 0.67628, tot_dyn_loss   : 1.33845, sta_sta_loss   : 4.06241, 
epoch   6 summary: dyn_dyn_loss   : 1.70121, dyn_sta_loss   : 0.65469, tot_dyn_loss   : 1.28260, sta_sta_loss   : 4.06241, 
epoch   7 summary: dyn_dyn_loss   : 1.64068, dyn_sta_loss   : 0.64248, tot_dyn_loss   : 1.24140, sta_sta_loss   : 4.06241, 
epoch   8 summary: dyn_dyn_loss   : 1.58716, dyn_sta_loss   : 0.63805, tot_dyn_loss   : 1.20752, sta_sta_loss   : 4.06241, 
epoch   9 summary: dyn_dyn_loss   : 1.55322, dyn_sta_loss   : 0.62342, tot_dyn_loss   : 1.18130, sta_sta_loss   : 4.06241, 
epoch  10 summary: dyn_dyn_loss   : 1.51273, dyn_sta_loss   : 0.62086, tot_dyn_loss   : 1.15598, sta_sta_loss   : 4.06241, 
train loss: 0.1144, train acc: 0.9868
epoch  11 summary: dyn_dyn_loss   : 1.48084, dyn_sta_loss   : 0.61822, tot_dyn_loss   : 1.13579, sta_sta_loss   : 4.06241, 
epoch  12 summary: dyn_dyn_loss   : 1.45752, dyn_sta_loss   : 0.61718, tot_dyn_loss   : 1.12138, sta_sta_loss   : 4.06241, 
epoch  13 summary: dyn_dyn_loss   : 1.42614, dyn_sta_loss   : 0.63874, tot_dyn_loss   : 1.11118, sta_sta_loss   : 4.06241, 
epoch  14 summary: dyn_dyn_loss   : 1.41484, dyn_sta_loss   : 0.63004, tot_dyn_loss   : 1.10092, sta_sta_loss   : 4.06241, 
epoch  15 summary: dyn_dyn_loss   : 1.40596, dyn_sta_loss   : 0.61411, tot_dyn_loss   : 1.08922, sta_sta_loss   : 4.06241, 
epoch  16 summary: dyn_dyn_loss   : 1.39634, dyn_sta_loss   : 0.60821, tot_dyn_loss   : 1.08109, sta_sta_loss   : 4.06241, 
epoch  17 summary: dyn_dyn_loss   : 1.38284, dyn_sta_loss   : 0.60181, tot_dyn_loss   : 1.07043, sta_sta_loss   : 4.06241, 
epoch  18 summary: dyn_dyn_loss   : 1.36454, dyn_sta_loss   : 0.60024, tot_dyn_loss   : 1.05882, sta_sta_loss   : 4.06241, 
epoch  19 summary: dyn_dyn_loss   : 1.35801, dyn_sta_loss   : 0.60015, tot_dyn_loss   : 1.05487, sta_sta_loss   : 4.06241, 
