Before CTE Training: train eu loss: 1.057024359703064, eval eu loss: 1.4517745971679688
Before CTE Training: train eu acc: 0.66552734375, eval eu acc: 0.5794677734375
epoch   0 summary: dyn_dyn_cos_loss: 0.02354, dyn_sta_cos_loss: 0.00720, total_cos_loss : 0.02028, vocab_cro_loss : 4.41367, 
train loss: 4.0206, train acc: 0.0925
Warning: failed to save checkpoint at epoch 0: name 'train_new_save_path' is not defined
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 4.02044, 
Warning: failed to save checkpoint at epoch 1: name 'train_new_save_path' is not defined
epoch   2 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.92122, 
Warning: failed to save checkpoint at epoch 2: name 'train_new_save_path' is not defined
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.83897, 
Warning: failed to save checkpoint at epoch 3: name 'train_new_save_path' is not defined
epoch   4 summary: dyn_dyn_cos_loss: 0.02236, dyn_sta_cos_loss: 0.00671, total_cos_loss : 0.01923, vocab_cro_loss : 3.78733, 
Warning: failed to save checkpoint at epoch 4: name 'train_new_save_path' is not defined
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.27432, 
Warning: failed to save checkpoint at epoch 5: name 'train_new_save_path' is not defined
epoch   6 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.23618, 
Warning: failed to save checkpoint at epoch 6: name 'train_new_save_path' is not defined
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.20613, 
Warning: failed to save checkpoint at epoch 7: name 'train_new_save_path' is not defined
epoch   8 summary: dyn_dyn_cos_loss: 0.02110, dyn_sta_cos_loss: 0.00587, total_cos_loss : 0.01805, vocab_cro_loss : 3.17818, 
Warning: failed to save checkpoint at epoch 8: name 'train_new_save_path' is not defined
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.68724, 
Warning: failed to save checkpoint at epoch 9: name 'train_new_save_path' is not defined
epoch  10 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.66216, 
train loss: 2.6371, train acc: 0.3967
Warning: failed to save checkpoint at epoch 10: name 'train_new_save_path' is not defined
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.63708, 
Warning: failed to save checkpoint at epoch 11: name 'train_new_save_path' is not defined
epoch  12 summary: dyn_dyn_cos_loss: 0.01907, dyn_sta_cos_loss: 0.00483, total_cos_loss : 0.01622, vocab_cro_loss : 2.62049, 
Warning: failed to save checkpoint at epoch 12: name 'train_new_save_path' is not defined
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.34349, 
Warning: failed to save checkpoint at epoch 13: name 'train_new_save_path' is not defined
epoch  14 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.33048, 
Warning: failed to save checkpoint at epoch 14: name 'train_new_save_path' is not defined
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.31939, 
Warning: failed to save checkpoint at epoch 15: name 'train_new_save_path' is not defined
epoch  16 summary: dyn_dyn_cos_loss: 0.01599, dyn_sta_cos_loss: 0.00399, total_cos_loss : 0.01359, vocab_cro_loss : 2.30924, 
