Before CTE Training: train eu loss: 1.057024359703064, eval eu loss: 1.4517745971679688
Before CTE Training: train eu acc: 0.66552734375, eval eu acc: 0.5794677734375
epoch   0 summary: dyn_dyn_cos_loss: 0.02354, dyn_sta_cos_loss: 0.00725, total_cos_loss : 0.02354, vocab_cro_loss : 4.41367, 
train loss: 4.2641, train acc: 0.0298
Warning: failed to save checkpoint at epoch 0: name 'train_new_save_path' is not defined
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 4.26381, 
Warning: failed to save checkpoint at epoch 1: name 'train_new_save_path' is not defined
epoch   2 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 4.11052, 
Warning: failed to save checkpoint at epoch 2: name 'train_new_save_path' is not defined
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 4.00941, 
Warning: failed to save checkpoint at epoch 3: name 'train_new_save_path' is not defined
epoch   4 summary: dyn_dyn_cos_loss: 0.02232, dyn_sta_cos_loss: 0.00691, total_cos_loss : 0.02232, vocab_cro_loss : 3.93326, 
Warning: failed to save checkpoint at epoch 4: name 'train_new_save_path' is not defined
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.84120, 
Warning: failed to save checkpoint at epoch 5: name 'train_new_save_path' is not defined
epoch   6 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.78567, 
Warning: failed to save checkpoint at epoch 6: name 'train_new_save_path' is not defined
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.72592, 
Warning: failed to save checkpoint at epoch 7: name 'train_new_save_path' is not defined
epoch   8 summary: dyn_dyn_cos_loss: 0.02126, dyn_sta_cos_loss: 0.00650, total_cos_loss : 0.02126, vocab_cro_loss : 3.68221, 
Warning: failed to save checkpoint at epoch 8: name 'train_new_save_path' is not defined
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.48364, 
Warning: failed to save checkpoint at epoch 9: name 'train_new_save_path' is not defined
epoch  10 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.41866, 
train loss: 3.3717, train acc: 0.1980
Warning: failed to save checkpoint at epoch 10: name 'train_new_save_path' is not defined
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.37161, 
Warning: failed to save checkpoint at epoch 11: name 'train_new_save_path' is not defined
epoch  12 summary: dyn_dyn_cos_loss: 0.01987, dyn_sta_cos_loss: 0.00583, total_cos_loss : 0.01987, vocab_cro_loss : 3.33068, 
Warning: failed to save checkpoint at epoch 12: name 'train_new_save_path' is not defined
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.06526, 
Warning: failed to save checkpoint at epoch 13: name 'train_new_save_path' is not defined
epoch  14 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.03852, 
Warning: failed to save checkpoint at epoch 14: name 'train_new_save_path' is not defined
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.02279, 
Warning: failed to save checkpoint at epoch 15: name 'train_new_save_path' is not defined
epoch  16 summary: dyn_dyn_cos_loss: 0.01780, dyn_sta_cos_loss: 0.00508, total_cos_loss : 0.01780, vocab_cro_loss : 3.00480, 
Warning: failed to save checkpoint at epoch 16: name 'train_new_save_path' is not defined
