Before CTE Training: train eu loss: 1.057024359703064, eval eu loss: 1.4517745971679688
Before CTE Training: train eu acc: 0.66552734375, eval eu acc: 0.5794677734375
epoch   0 summary: dyn_dyn_cos_loss: 0.02365, dyn_sta_cos_loss: 0.00709, total_cos_loss : 0.00875, vocab_cro_loss : 4.41367, 
train loss: 3.4521, train acc: 0.2759
Warning: failed to save checkpoint at epoch 0: name 'train_new_save_path' is not defined
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.45171, 
Warning: failed to save checkpoint at epoch 1: name 'train_new_save_path' is not defined
epoch   2 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.25894, 
Warning: failed to save checkpoint at epoch 2: name 'train_new_save_path' is not defined
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.07778, 
Warning: failed to save checkpoint at epoch 3: name 'train_new_save_path' is not defined
epoch   4 summary: dyn_dyn_cos_loss: 0.02207, dyn_sta_cos_loss: 0.00576, total_cos_loss : 0.00740, vocab_cro_loss : 2.96743, 
Warning: failed to save checkpoint at epoch 4: name 'train_new_save_path' is not defined
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.29017, 
Warning: failed to save checkpoint at epoch 5: name 'train_new_save_path' is not defined
epoch   6 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.25080, 
Warning: failed to save checkpoint at epoch 6: name 'train_new_save_path' is not defined
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.22419, 
Warning: failed to save checkpoint at epoch 7: name 'train_new_save_path' is not defined
epoch   8 summary: dyn_dyn_cos_loss: 0.01869, dyn_sta_cos_loss: 0.00429, total_cos_loss : 0.00573, vocab_cro_loss : 2.20336, 
Warning: failed to save checkpoint at epoch 8: name 'train_new_save_path' is not defined
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.89164, 
Warning: failed to save checkpoint at epoch 9: name 'train_new_save_path' is not defined
epoch  10 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.89969, 
train loss: 1.8595, train acc: 0.5508
Warning: failed to save checkpoint at epoch 10: name 'train_new_save_path' is not defined
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.85948, 
Warning: failed to save checkpoint at epoch 11: name 'train_new_save_path' is not defined
epoch  12 summary: dyn_dyn_cos_loss: 0.01497, dyn_sta_cos_loss: 0.00355, total_cos_loss : 0.00469, vocab_cro_loss : 1.84186, 
Warning: failed to save checkpoint at epoch 12: name 'train_new_save_path' is not defined
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.65876, 
Warning: failed to save checkpoint at epoch 13: name 'train_new_save_path' is not defined
epoch  14 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.64232, 
Warning: failed to save checkpoint at epoch 14: name 'train_new_save_path' is not defined
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.63179, 
Warning: failed to save checkpoint at epoch 15: name 'train_new_save_path' is not defined
epoch  16 summary: dyn_dyn_cos_loss: 0.01180, dyn_sta_cos_loss: 0.00295, total_cos_loss : 0.00383, vocab_cro_loss : 1.62261, 
Warning: failed to save checkpoint at epoch 16: name 'train_new_save_path' is not defined
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.51442, 
Warning: failed to save checkpoint at epoch 17: name 'train_new_save_path' is not defined
epoch  18 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.51301, 
Warning: failed to save checkpoint at epoch 18: name 'train_new_save_path' is not defined
epoch  19 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.50650, 
Warning: failed to save checkpoint at epoch 19: name 'train_new_save_path' is not defined
epoch  20 summary: dyn_dyn_cos_loss: 0.00940, dyn_sta_cos_loss: 0.00268, total_cos_loss : 0.00335, vocab_cro_loss : 1.50412, 
train loss: 1.4437, train acc: 0.6069
Warning: failed to save checkpoint at epoch 20: name 'train_new_save_path' is not defined
epoch  21 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.44366, 
Warning: failed to save checkpoint at epoch 21: name 'train_new_save_path' is not defined
epoch  22 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.43868, 
Warning: failed to save checkpoint at epoch 22: name 'train_new_save_path' is not defined
epoch  23 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.42003, 
Warning: failed to save checkpoint at epoch 23: name 'train_new_save_path' is not defined
epoch  24 summary: dyn_dyn_cos_loss: 0.00763, dyn_sta_cos_loss: 0.00240, total_cos_loss : 0.00293, vocab_cro_loss : 1.40865, 
Warning: failed to save checkpoint at epoch 24: name 'train_new_save_path' is not defined
epoch  25 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.38608, 
Warning: failed to save checkpoint at epoch 25: name 'train_new_save_path' is not defined
epoch  26 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.43460, 
Warning: failed to save checkpoint at epoch 26: name 'train_new_save_path' is not defined
epoch  27 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.36290, 
Warning: failed to save checkpoint at epoch 27: name 'train_new_save_path' is not defined
epoch  28 summary: dyn_dyn_cos_loss: 0.00627, dyn_sta_cos_loss: 0.00222, total_cos_loss : 0.00262, vocab_cro_loss : 1.35663, 
Warning: failed to save checkpoint at epoch 28: name 'train_new_save_path' is not defined
epoch  29 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.33667, 
Warning: failed to save checkpoint at epoch 29: name 'train_new_save_path' is not defined
epoch  30 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.32581, 
train loss: 1.3173, train acc: 0.6335
Warning: failed to save checkpoint at epoch 30: name 'train_new_save_path' is not defined
epoch  31 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.31727, 
Warning: failed to save checkpoint at epoch 31: name 'train_new_save_path' is not defined
epoch  32 summary: dyn_dyn_cos_loss: 0.00506, dyn_sta_cos_loss: 0.00205, total_cos_loss : 0.00235, vocab_cro_loss : 1.31110, 
Warning: failed to save checkpoint at epoch 32: name 'train_new_save_path' is not defined
epoch  33 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30760, 
Warning: failed to save checkpoint at epoch 33: name 'train_new_save_path' is not defined
epoch  34 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.29566, 
Warning: failed to save checkpoint at epoch 34: name 'train_new_save_path' is not defined
