Before CTE Training: train eu loss: 1.057024359703064, eval eu loss: 1.4517745971679688
Before CTE Training: train eu acc: 0.66552734375, eval eu acc: 0.5794677734375
epoch   0 summary: dyn_dyn_cos_loss: 0.02354, dyn_sta_cos_loss: 0.00725, total_cos_loss : 0.02354, vocab_cro_loss : 4.41367, 
train loss: 4.2641, train acc: 0.0298
epoch   1 summary: dyn_dyn_cos_loss: 0.02232, dyn_sta_cos_loss: 0.00715, total_cos_loss : 0.02232, vocab_cro_loss : 4.26381, 
epoch   2 summary: dyn_dyn_cos_loss: 0.02126, dyn_sta_cos_loss: 0.00694, total_cos_loss : 0.02126, vocab_cro_loss : 4.08256, 
epoch   3 summary: dyn_dyn_cos_loss: 0.01987, dyn_sta_cos_loss: 0.00642, total_cos_loss : 0.01987, vocab_cro_loss : 3.77081, 
epoch   4 summary: dyn_dyn_cos_loss: 0.01780, dyn_sta_cos_loss: 0.00560, total_cos_loss : 0.01780, vocab_cro_loss : 3.35570, 
epoch   5 summary: dyn_dyn_cos_loss: 0.01528, dyn_sta_cos_loss: 0.00495, total_cos_loss : 0.01528, vocab_cro_loss : 3.11114, 
epoch   6 summary: dyn_dyn_cos_loss: 0.01270, dyn_sta_cos_loss: 0.00434, total_cos_loss : 0.01270, vocab_cro_loss : 2.88499, 
epoch   7 summary: dyn_dyn_cos_loss: 0.01028, dyn_sta_cos_loss: 0.00392, total_cos_loss : 0.01028, vocab_cro_loss : 2.75286, 
epoch   8 summary: dyn_dyn_cos_loss: 0.00812, dyn_sta_cos_loss: 0.00362, total_cos_loss : 0.00812, vocab_cro_loss : 2.67752, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00636, dyn_sta_cos_loss: 0.00351, total_cos_loss : 0.00636, vocab_cro_loss : 2.72877, 
epoch  10 summary: dyn_dyn_cos_loss: 0.00499, dyn_sta_cos_loss: 0.00342, total_cos_loss : 0.00499, vocab_cro_loss : 2.70831, 
train loss: 2.5492, train acc: 0.3159
epoch  11 summary: dyn_dyn_cos_loss: 0.00393, dyn_sta_cos_loss: 0.00315, total_cos_loss : 0.00393, vocab_cro_loss : 2.54858, 
epoch  12 summary: dyn_dyn_cos_loss: 0.00312, dyn_sta_cos_loss: 0.00305, total_cos_loss : 0.00312, vocab_cro_loss : 2.67223, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00256, dyn_sta_cos_loss: 0.00313, total_cos_loss : 0.00256, vocab_cro_loss : 2.76371, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00215, dyn_sta_cos_loss: 0.00316, total_cos_loss : 0.00215, vocab_cro_loss : 2.69878, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00183, dyn_sta_cos_loss: 0.00292, total_cos_loss : 0.00183, vocab_cro_loss : 2.66081, 
epoch  16 summary: dyn_dyn_cos_loss: 0.00163, dyn_sta_cos_loss: 0.00293, total_cos_loss : 0.00163, vocab_cro_loss : 2.55616, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00149, dyn_sta_cos_loss: 0.00289, total_cos_loss : 0.00149, vocab_cro_loss : 2.77776, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00139, dyn_sta_cos_loss: 0.00290, total_cos_loss : 0.00139, vocab_cro_loss : 2.53011, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00132, dyn_sta_cos_loss: 0.00300, total_cos_loss : 0.00132, vocab_cro_loss : 2.45601, 
epoch  20 summary: dyn_dyn_cos_loss: 0.00126, dyn_sta_cos_loss: 0.00306, total_cos_loss : 0.00126, vocab_cro_loss : 2.64740, 
train loss: 2.4456, train acc: 0.3315
epoch  21 summary: dyn_dyn_cos_loss: 0.00121, dyn_sta_cos_loss: 0.00312, total_cos_loss : 0.00121, vocab_cro_loss : 2.44488, 
epoch  22 summary: dyn_dyn_cos_loss: 0.00117, dyn_sta_cos_loss: 0.00320, total_cos_loss : 0.00117, vocab_cro_loss : 2.40968, 
epoch  23 summary: dyn_dyn_cos_loss: 0.00113, dyn_sta_cos_loss: 0.00328, total_cos_loss : 0.00113, vocab_cro_loss : 2.46330, 
epoch  24 summary: dyn_dyn_cos_loss: 0.00109, dyn_sta_cos_loss: 0.00339, total_cos_loss : 0.00109, vocab_cro_loss : 2.50262, 
epoch  25 summary: dyn_dyn_cos_loss: 0.00173, dyn_sta_cos_loss: 0.00325, total_cos_loss : 0.00173, vocab_cro_loss : 2.46109, 
epoch  26 summary: dyn_dyn_cos_loss: 0.00160, dyn_sta_cos_loss: 0.00316, total_cos_loss : 0.00160, vocab_cro_loss : 2.40597, 
epoch  27 summary: dyn_dyn_cos_loss: 0.00151, dyn_sta_cos_loss: 0.00311, total_cos_loss : 0.00151, vocab_cro_loss : 2.34532, 
epoch  28 summary: dyn_dyn_cos_loss: 0.00143, dyn_sta_cos_loss: 0.00299, total_cos_loss : 0.00143, vocab_cro_loss : 2.29997, 
epoch  29 summary: dyn_dyn_cos_loss: 0.00136, dyn_sta_cos_loss: 0.00312, total_cos_loss : 0.00136, vocab_cro_loss : 2.25599, 
epoch  30 summary: dyn_dyn_cos_loss: 0.00131, dyn_sta_cos_loss: 0.00305, total_cos_loss : 0.00131, vocab_cro_loss : 2.23396, 
train loss: 2.2391, train acc: 0.3596
epoch  31 summary: dyn_dyn_cos_loss: 0.00125, dyn_sta_cos_loss: 0.00305, total_cos_loss : 0.00125, vocab_cro_loss : 2.23839, 
epoch  32 summary: dyn_dyn_cos_loss: 0.00121, dyn_sta_cos_loss: 0.00319, total_cos_loss : 0.00121, vocab_cro_loss : 2.29759, 
epoch  33 summary: dyn_dyn_cos_loss: 0.00116, dyn_sta_cos_loss: 0.00312, total_cos_loss : 0.00116, vocab_cro_loss : 2.32777, 
epoch  34 summary: dyn_dyn_cos_loss: 0.00113, dyn_sta_cos_loss: 0.00314, total_cos_loss : 0.00113, vocab_cro_loss : 2.20683, 
epoch  35 summary: dyn_dyn_cos_loss: 0.00110, dyn_sta_cos_loss: 0.00302, total_cos_loss : 0.00110, vocab_cro_loss : 2.20791, 
epoch  36 summary: dyn_dyn_cos_loss: 0.00106, dyn_sta_cos_loss: 0.00297, total_cos_loss : 0.00106, vocab_cro_loss : 2.18198, 
epoch  37 summary: dyn_dyn_cos_loss: 0.00104, dyn_sta_cos_loss: 0.00293, total_cos_loss : 0.00104, vocab_cro_loss : 2.16129, 
epoch  38 summary: dyn_dyn_cos_loss: 0.00101, dyn_sta_cos_loss: 0.00306, total_cos_loss : 0.00101, vocab_cro_loss : 2.09633, 
epoch  39 summary: dyn_dyn_cos_loss: 0.00100, dyn_sta_cos_loss: 0.00297, total_cos_loss : 0.00100, vocab_cro_loss : 2.12442, 
epoch  40 summary: dyn_dyn_cos_loss: 0.00097, dyn_sta_cos_loss: 0.00305, total_cos_loss : 0.00097, vocab_cro_loss : 2.21136, 
train loss: 2.2846, train acc: 0.4148
epoch  41 summary: dyn_dyn_cos_loss: 0.00096, dyn_sta_cos_loss: 0.00314, total_cos_loss : 0.00096, vocab_cro_loss : 2.28385, 
epoch  42 summary: dyn_dyn_cos_loss: 0.00094, dyn_sta_cos_loss: 0.00302, total_cos_loss : 0.00094, vocab_cro_loss : 2.07906, 
epoch  43 summary: dyn_dyn_cos_loss: 0.00093, dyn_sta_cos_loss: 0.00299, total_cos_loss : 0.00093, vocab_cro_loss : 2.11043, 
epoch  44 summary: dyn_dyn_cos_loss: 0.00091, dyn_sta_cos_loss: 0.00282, total_cos_loss : 0.00091, vocab_cro_loss : 2.01618, 
epoch  45 summary: dyn_dyn_cos_loss: 0.00090, dyn_sta_cos_loss: 0.00274, total_cos_loss : 0.00090, vocab_cro_loss : 2.04832, 
epoch  46 summary: dyn_dyn_cos_loss: 0.00090, dyn_sta_cos_loss: 0.00273, total_cos_loss : 0.00090, vocab_cro_loss : 2.00229, 
epoch  47 summary: dyn_dyn_cos_loss: 0.00089, dyn_sta_cos_loss: 0.00281, total_cos_loss : 0.00089, vocab_cro_loss : 1.98842, 
epoch  48 summary: dyn_dyn_cos_loss: 0.00088, dyn_sta_cos_loss: 0.00288, total_cos_loss : 0.00088, vocab_cro_loss : 1.99612, 
epoch  49 summary: dyn_dyn_cos_loss: 0.00087, dyn_sta_cos_loss: 0.00291, total_cos_loss : 0.00087, vocab_cro_loss : 2.03637, 
epoch  50 summary: dyn_dyn_cos_loss: 0.00108, dyn_sta_cos_loss: 0.00296, total_cos_loss : 0.00108, vocab_cro_loss : 2.07060, 
train loss: 2.1373, train acc: 0.4509
epoch  51 summary: dyn_dyn_cos_loss: 0.00105, dyn_sta_cos_loss: 0.00283, total_cos_loss : 0.00105, vocab_cro_loss : 2.13696, 
epoch  52 summary: dyn_dyn_cos_loss: 0.00100, dyn_sta_cos_loss: 0.00298, total_cos_loss : 0.00100, vocab_cro_loss : 2.20862, 
epoch  53 summary: dyn_dyn_cos_loss: 0.00097, dyn_sta_cos_loss: 0.00297, total_cos_loss : 0.00097, vocab_cro_loss : 2.16582, 
epoch  54 summary: dyn_dyn_cos_loss: 0.00094, dyn_sta_cos_loss: 0.00288, total_cos_loss : 0.00094, vocab_cro_loss : 2.01506, 
epoch  55 summary: dyn_dyn_cos_loss: 0.00093, dyn_sta_cos_loss: 0.00284, total_cos_loss : 0.00093, vocab_cro_loss : 1.95151, 
epoch  56 summary: dyn_dyn_cos_loss: 0.00090, dyn_sta_cos_loss: 0.00287, total_cos_loss : 0.00090, vocab_cro_loss : 1.94711, 
epoch  57 summary: dyn_dyn_cos_loss: 0.00089, dyn_sta_cos_loss: 0.00280, total_cos_loss : 0.00089, vocab_cro_loss : 1.92810, 
epoch  58 summary: dyn_dyn_cos_loss: 0.00088, dyn_sta_cos_loss: 0.00282, total_cos_loss : 0.00088, vocab_cro_loss : 1.92517, 
epoch  59 summary: dyn_dyn_cos_loss: 0.00086, dyn_sta_cos_loss: 0.00274, total_cos_loss : 0.00086, vocab_cro_loss : 1.94464, 
epoch  60 summary: dyn_dyn_cos_loss: 0.00085, dyn_sta_cos_loss: 0.00273, total_cos_loss : 0.00085, vocab_cro_loss : 1.94177, 
train loss: 1.9837, train acc: 0.4800
epoch  61 summary: dyn_dyn_cos_loss: 0.00084, dyn_sta_cos_loss: 0.00279, total_cos_loss : 0.00084, vocab_cro_loss : 1.98332, 
epoch  62 summary: dyn_dyn_cos_loss: 0.00083, dyn_sta_cos_loss: 0.00274, total_cos_loss : 0.00083, vocab_cro_loss : 1.95638, 
epoch  63 summary: dyn_dyn_cos_loss: 0.00082, dyn_sta_cos_loss: 0.00276, total_cos_loss : 0.00082, vocab_cro_loss : 1.92850, 
epoch  64 summary: dyn_dyn_cos_loss: 0.00081, dyn_sta_cos_loss: 0.00258, total_cos_loss : 0.00081, vocab_cro_loss : 1.86370, 
epoch  65 summary: dyn_dyn_cos_loss: 0.00080, dyn_sta_cos_loss: 0.00253, total_cos_loss : 0.00080, vocab_cro_loss : 1.86453, 
epoch  66 summary: dyn_dyn_cos_loss: 0.00080, dyn_sta_cos_loss: 0.00247, total_cos_loss : 0.00080, vocab_cro_loss : 1.82382, 
epoch  67 summary: dyn_dyn_cos_loss: 0.00079, dyn_sta_cos_loss: 0.00253, total_cos_loss : 0.00079, vocab_cro_loss : 1.82787, 
epoch  68 summary: dyn_dyn_cos_loss: 0.00079, dyn_sta_cos_loss: 0.00251, total_cos_loss : 0.00079, vocab_cro_loss : 1.81714, 
epoch  69 summary: dyn_dyn_cos_loss: 0.00078, dyn_sta_cos_loss: 0.00252, total_cos_loss : 0.00078, vocab_cro_loss : 1.79164, 
epoch  70 summary: dyn_dyn_cos_loss: 0.00078, dyn_sta_cos_loss: 0.00251, total_cos_loss : 0.00078, vocab_cro_loss : 1.80720, 
train loss: 1.8210, train acc: 0.4990
epoch  71 summary: dyn_dyn_cos_loss: 0.00077, dyn_sta_cos_loss: 0.00249, total_cos_loss : 0.00077, vocab_cro_loss : 1.82061, 
epoch  72 summary: dyn_dyn_cos_loss: 0.00077, dyn_sta_cos_loss: 0.00250, total_cos_loss : 0.00077, vocab_cro_loss : 1.79842, 
epoch  73 summary: dyn_dyn_cos_loss: 0.00076, dyn_sta_cos_loss: 0.00259, total_cos_loss : 0.00076, vocab_cro_loss : 1.78594, 
epoch  74 summary: dyn_dyn_cos_loss: 0.00076, dyn_sta_cos_loss: 0.00258, total_cos_loss : 0.00076, vocab_cro_loss : 1.77305, 
epoch  75 summary: dyn_dyn_cos_loss: 0.00093, dyn_sta_cos_loss: 0.00253, total_cos_loss : 0.00093, vocab_cro_loss : 1.75910, 
epoch  76 summary: dyn_dyn_cos_loss: 0.00091, dyn_sta_cos_loss: 0.00245, total_cos_loss : 0.00091, vocab_cro_loss : 1.77764, 
epoch  77 summary: dyn_dyn_cos_loss: 0.00087, dyn_sta_cos_loss: 0.00268, total_cos_loss : 0.00087, vocab_cro_loss : 1.80818, 
epoch  78 summary: dyn_dyn_cos_loss: 0.00086, dyn_sta_cos_loss: 0.00263, total_cos_loss : 0.00086, vocab_cro_loss : 1.82238, 
epoch  79 summary: dyn_dyn_cos_loss: 0.00083, dyn_sta_cos_loss: 0.00256, total_cos_loss : 0.00083, vocab_cro_loss : 1.79881, 
epoch  80 summary: dyn_dyn_cos_loss: 0.00082, dyn_sta_cos_loss: 0.00250, total_cos_loss : 0.00082, vocab_cro_loss : 1.72735, 
train loss: 1.7312, train acc: 0.5068
epoch  81 summary: dyn_dyn_cos_loss: 0.00081, dyn_sta_cos_loss: 0.00254, total_cos_loss : 0.00081, vocab_cro_loss : 1.73105, 
epoch  82 summary: dyn_dyn_cos_loss: 0.00080, dyn_sta_cos_loss: 0.00261, total_cos_loss : 0.00080, vocab_cro_loss : 1.76893, 
epoch  83 summary: dyn_dyn_cos_loss: 0.00079, dyn_sta_cos_loss: 0.00263, total_cos_loss : 0.00079, vocab_cro_loss : 1.78978, 
