Before CTE Training: train eu loss: 1.0612127780914307, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.658203125, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_cos_loss: 0.02358, dyn_sta_cos_loss: 0.00709, total_cos_loss : 0.00709, vocab_cro_loss : 4.48199, 
train loss: 3.7199, train acc: 0.2025
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.71973, 
epoch   2 summary: dyn_dyn_cos_loss: 0.02271, dyn_sta_cos_loss: 0.00639, total_cos_loss : 0.00639, vocab_cro_loss : 3.63910, 
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.88144, 
epoch   4 summary: dyn_dyn_cos_loss: 0.02096, dyn_sta_cos_loss: 0.00538, total_cos_loss : 0.00538, vocab_cro_loss : 2.84011, 
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.38165, 
epoch   6 summary: dyn_dyn_cos_loss: 0.01837, dyn_sta_cos_loss: 0.00445, total_cos_loss : 0.00445, vocab_cro_loss : 2.36378, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.07781, 
epoch   8 summary: dyn_dyn_cos_loss: 0.01587, dyn_sta_cos_loss: 0.00383, total_cos_loss : 0.00383, vocab_cro_loss : 2.06678, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.86175, 
epoch  10 summary: dyn_dyn_cos_loss: 0.01402, dyn_sta_cos_loss: 0.00331, total_cos_loss : 0.00331, vocab_cro_loss : 1.84969, 
train loss: 1.7382, train acc: 0.5585
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.73818, 
epoch  12 summary: dyn_dyn_cos_loss: 0.01254, dyn_sta_cos_loss: 0.00295, total_cos_loss : 0.00295, vocab_cro_loss : 1.72415, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.63743, 
epoch  14 summary: dyn_dyn_cos_loss: 0.01138, dyn_sta_cos_loss: 0.00271, total_cos_loss : 0.00271, vocab_cro_loss : 1.63181, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.57569, 
epoch  16 summary: dyn_dyn_cos_loss: 0.01044, dyn_sta_cos_loss: 0.00252, total_cos_loss : 0.00252, vocab_cro_loss : 1.56828, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.52434, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00965, dyn_sta_cos_loss: 0.00235, total_cos_loss : 0.00235, vocab_cro_loss : 1.51615, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.49127, 
epoch  20 summary: dyn_dyn_cos_loss: 0.00906, dyn_sta_cos_loss: 0.00220, total_cos_loss : 0.00220, vocab_cro_loss : 1.48064, 
train loss: 1.4695, train acc: 0.5971
epoch  21 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.46947, 
epoch  22 summary: dyn_dyn_cos_loss: 0.00852, dyn_sta_cos_loss: 0.00214, total_cos_loss : 0.00214, vocab_cro_loss : 1.46579, 
epoch  23 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.46035, 
epoch  24 summary: dyn_dyn_cos_loss: 0.00812, dyn_sta_cos_loss: 0.00214, total_cos_loss : 0.00214, vocab_cro_loss : 1.46580, 
epoch  25 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.44023, 
epoch  26 summary: dyn_dyn_cos_loss: 0.00791, dyn_sta_cos_loss: 0.00199, total_cos_loss : 0.00199, vocab_cro_loss : 1.42373, 
epoch  27 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.41203, 
epoch  28 summary: dyn_dyn_cos_loss: 0.00763, dyn_sta_cos_loss: 0.00193, total_cos_loss : 0.00193, vocab_cro_loss : 1.40452, 
epoch  29 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.40708, 
epoch  30 summary: dyn_dyn_cos_loss: 0.00736, dyn_sta_cos_loss: 0.00191, total_cos_loss : 0.00191, vocab_cro_loss : 1.39131, 
train loss: 1.3926, train acc: 0.6093
epoch  31 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.39254, 
epoch  32 summary: dyn_dyn_cos_loss: 0.00712, dyn_sta_cos_loss: 0.00182, total_cos_loss : 0.00182, vocab_cro_loss : 1.38059, 
epoch  33 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.38444, 
epoch  34 summary: dyn_dyn_cos_loss: 0.00692, dyn_sta_cos_loss: 0.00178, total_cos_loss : 0.00178, vocab_cro_loss : 1.37801, 
epoch  35 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.37541, 
epoch  36 summary: dyn_dyn_cos_loss: 0.00675, dyn_sta_cos_loss: 0.00176, total_cos_loss : 0.00176, vocab_cro_loss : 1.36145, 
epoch  37 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.36485, 
epoch  38 summary: dyn_dyn_cos_loss: 0.00668, dyn_sta_cos_loss: 0.00172, total_cos_loss : 0.00172, vocab_cro_loss : 1.35485, 
epoch  39 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.36055, 
epoch  40 summary: dyn_dyn_cos_loss: 0.00660, dyn_sta_cos_loss: 0.00170, total_cos_loss : 0.00170, vocab_cro_loss : 1.34905, 
train loss: 1.3566, train acc: 0.6133
epoch  41 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.35660, 
epoch  42 summary: dyn_dyn_cos_loss: 0.00653, dyn_sta_cos_loss: 0.00168, total_cos_loss : 0.00168, vocab_cro_loss : 1.34557, 
epoch  43 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.35082, 
epoch  44 summary: dyn_dyn_cos_loss: 0.00649, dyn_sta_cos_loss: 0.00166, total_cos_loss : 0.00166, vocab_cro_loss : 1.33518, 
epoch  45 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.34023, 
epoch  46 summary: dyn_dyn_cos_loss: 0.00643, dyn_sta_cos_loss: 0.00168, total_cos_loss : 0.00168, vocab_cro_loss : 1.33400, 
epoch  47 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.34083, 
epoch  48 summary: dyn_dyn_cos_loss: 0.00644, dyn_sta_cos_loss: 0.00167, total_cos_loss : 0.00167, vocab_cro_loss : 1.32886, 
epoch  49 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.32882, 
epoch  50 summary: dyn_dyn_cos_loss: 0.00639, dyn_sta_cos_loss: 0.00164, total_cos_loss : 0.00164, vocab_cro_loss : 1.32070, 
train loss: 1.3200, train acc: 0.6190
epoch  51 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.32000, 
epoch  52 summary: dyn_dyn_cos_loss: 0.00633, dyn_sta_cos_loss: 0.00165, total_cos_loss : 0.00165, vocab_cro_loss : 1.31256, 
epoch  53 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.32146, 
epoch  54 summary: dyn_dyn_cos_loss: 0.00627, dyn_sta_cos_loss: 0.00164, total_cos_loss : 0.00164, vocab_cro_loss : 1.31236, 
epoch  55 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.32389, 
epoch  56 summary: dyn_dyn_cos_loss: 0.00625, dyn_sta_cos_loss: 0.00163, total_cos_loss : 0.00163, vocab_cro_loss : 1.31251, 
epoch  57 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.31866, 
epoch  58 summary: dyn_dyn_cos_loss: 0.00621, dyn_sta_cos_loss: 0.00161, total_cos_loss : 0.00161, vocab_cro_loss : 1.31477, 
epoch  59 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.31374, 
epoch  60 summary: dyn_dyn_cos_loss: 0.00614, dyn_sta_cos_loss: 0.00162, total_cos_loss : 0.00162, vocab_cro_loss : 1.30640, 
train loss: 1.3127, train acc: 0.6198
epoch  61 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.31269, 
epoch  62 summary: dyn_dyn_cos_loss: 0.00610, dyn_sta_cos_loss: 0.00162, total_cos_loss : 0.00162, vocab_cro_loss : 1.30442, 
epoch  63 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.31557, 
epoch  64 summary: dyn_dyn_cos_loss: 0.00607, dyn_sta_cos_loss: 0.00159, total_cos_loss : 0.00159, vocab_cro_loss : 1.30781, 
epoch  65 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.31756, 
epoch  66 summary: dyn_dyn_cos_loss: 0.00606, dyn_sta_cos_loss: 0.00159, total_cos_loss : 0.00159, vocab_cro_loss : 1.30714, 
epoch  67 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.31644, 
epoch  68 summary: dyn_dyn_cos_loss: 0.00604, dyn_sta_cos_loss: 0.00158, total_cos_loss : 0.00158, vocab_cro_loss : 1.30808, 
epoch  69 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30861, 
epoch  70 summary: dyn_dyn_cos_loss: 0.00602, dyn_sta_cos_loss: 0.00160, total_cos_loss : 0.00160, vocab_cro_loss : 1.29661, 
train loss: 1.3048, train acc: 0.6224
epoch  71 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30481, 
epoch  72 summary: dyn_dyn_cos_loss: 0.00601, dyn_sta_cos_loss: 0.00159, total_cos_loss : 0.00159, vocab_cro_loss : 1.29962, 
epoch  73 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30315, 
epoch  74 summary: dyn_dyn_cos_loss: 0.00602, dyn_sta_cos_loss: 0.00158, total_cos_loss : 0.00158, vocab_cro_loss : 1.29442, 
epoch  75 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30542, 
