Before CTE Training: train eu loss: 1.0612127780914307, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.658203125, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_cos_loss: 0.02355, dyn_sta_cos_loss: 0.00710, total_cos_loss : 0.01039, vocab_cro_loss : 4.48199, 
train loss: 3.7302, train acc: 0.2010
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.73000, 
epoch   2 summary: dyn_dyn_cos_loss: 0.02255, dyn_sta_cos_loss: 0.00641, total_cos_loss : 0.00964, vocab_cro_loss : 3.65110, 
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.89460, 
epoch   4 summary: dyn_dyn_cos_loss: 0.02063, dyn_sta_cos_loss: 0.00534, total_cos_loss : 0.00840, vocab_cro_loss : 2.84750, 
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.41153, 
epoch   6 summary: dyn_dyn_cos_loss: 0.01787, dyn_sta_cos_loss: 0.00442, total_cos_loss : 0.00711, vocab_cro_loss : 2.39396, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.14528, 
epoch   8 summary: dyn_dyn_cos_loss: 0.01497, dyn_sta_cos_loss: 0.00380, total_cos_loss : 0.00603, vocab_cro_loss : 2.13110, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.95124, 
epoch  10 summary: dyn_dyn_cos_loss: 0.01234, dyn_sta_cos_loss: 0.00328, total_cos_loss : 0.00509, vocab_cro_loss : 1.93480, 
train loss: 1.8269, train acc: 0.5350
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.82684, 
epoch  12 summary: dyn_dyn_cos_loss: 0.01007, dyn_sta_cos_loss: 0.00292, total_cos_loss : 0.00435, vocab_cro_loss : 1.81737, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.71745, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00822, dyn_sta_cos_loss: 0.00267, total_cos_loss : 0.00378, vocab_cro_loss : 1.71196, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.64297, 
epoch  16 summary: dyn_dyn_cos_loss: 0.00699, dyn_sta_cos_loss: 0.00247, total_cos_loss : 0.00338, vocab_cro_loss : 1.63527, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.58614, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00573, dyn_sta_cos_loss: 0.00231, total_cos_loss : 0.00299, vocab_cro_loss : 1.57466, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.54669, 
