Before CTE Training: train eu loss: 1.0612127780914307, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.658203125, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_cos_loss: 0.02353, dyn_sta_cos_loss: 0.00710, total_cos_loss : 0.01203, vocab_cro_loss : 4.48199, 
train loss: 3.7483, train acc: 0.1959
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.74811, 
epoch   2 summary: dyn_dyn_cos_loss: 0.02253, dyn_sta_cos_loss: 0.00645, total_cos_loss : 0.01127, vocab_cro_loss : 3.67289, 
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.92465, 
epoch   4 summary: dyn_dyn_cos_loss: 0.02079, dyn_sta_cos_loss: 0.00543, total_cos_loss : 0.01004, vocab_cro_loss : 2.87313, 
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.44714, 
epoch   6 summary: dyn_dyn_cos_loss: 0.01815, dyn_sta_cos_loss: 0.00450, total_cos_loss : 0.00859, vocab_cro_loss : 2.41944, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.17706, 
epoch   8 summary: dyn_dyn_cos_loss: 0.01522, dyn_sta_cos_loss: 0.00382, total_cos_loss : 0.00724, vocab_cro_loss : 2.15887, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.99444, 
epoch  10 summary: dyn_dyn_cos_loss: 0.01244, dyn_sta_cos_loss: 0.00330, total_cos_loss : 0.00604, vocab_cro_loss : 1.98086, 
train loss: 1.8711, train acc: 0.5233
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.87112, 
epoch  12 summary: dyn_dyn_cos_loss: 0.01006, dyn_sta_cos_loss: 0.00295, total_cos_loss : 0.00508, vocab_cro_loss : 1.86449, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.77238, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00814, dyn_sta_cos_loss: 0.00271, total_cos_loss : 0.00434, vocab_cro_loss : 1.76701, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.70168, 
epoch  16 summary: dyn_dyn_cos_loss: 0.00698, dyn_sta_cos_loss: 0.00252, total_cos_loss : 0.00386, vocab_cro_loss : 1.69540, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.64217, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00570, dyn_sta_cos_loss: 0.00240, total_cos_loss : 0.00339, vocab_cro_loss : 1.63445, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.59484, 
epoch  20 summary: dyn_dyn_cos_loss: 0.00470, dyn_sta_cos_loss: 0.00228, total_cos_loss : 0.00301, vocab_cro_loss : 1.59061, 
train loss: 1.5603, train acc: 0.5708
epoch  21 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.56025, 
epoch  22 summary: dyn_dyn_cos_loss: 0.00396, dyn_sta_cos_loss: 0.00217, total_cos_loss : 0.00271, vocab_cro_loss : 1.56083, 
epoch  23 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.53410, 
epoch  24 summary: dyn_dyn_cos_loss: 0.00339, dyn_sta_cos_loss: 0.00215, total_cos_loss : 0.00252, vocab_cro_loss : 1.54870, 
epoch  25 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.52282, 
epoch  26 summary: dyn_dyn_cos_loss: 0.00295, dyn_sta_cos_loss: 0.00207, total_cos_loss : 0.00233, vocab_cro_loss : 1.51434, 
epoch  27 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.48930, 
