Before CTE Training: train eu loss: 1.0526156425476074, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.6604461669921875, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_cos_loss: 0.02338, dyn_sta_cos_loss: 0.00709, total_cos_loss : 0.00954, vocab_cro_loss : 4.49139, 
train loss: 3.7446, train acc: 0.1985
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.74433, 
epoch   2 summary: dyn_dyn_cos_loss: 0.02240, dyn_sta_cos_loss: 0.00640, total_cos_loss : 0.00880, vocab_cro_loss : 3.64628, 
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.89651, 
epoch   4 summary: dyn_dyn_cos_loss: 0.02047, dyn_sta_cos_loss: 0.00531, total_cos_loss : 0.00759, vocab_cro_loss : 2.84131, 
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.42539, 
epoch   6 summary: dyn_dyn_cos_loss: 0.01769, dyn_sta_cos_loss: 0.00439, total_cos_loss : 0.00638, vocab_cro_loss : 2.40652, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.15866, 
epoch   8 summary: dyn_dyn_cos_loss: 0.01487, dyn_sta_cos_loss: 0.00384, total_cos_loss : 0.00549, vocab_cro_loss : 2.15112, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.94379, 
epoch  10 summary: dyn_dyn_cos_loss: 0.01241, dyn_sta_cos_loss: 0.00336, total_cos_loss : 0.00472, vocab_cro_loss : 1.92937, 
train loss: 1.8017, train acc: 0.5386
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.80173, 
epoch  12 summary: dyn_dyn_cos_loss: 0.01038, dyn_sta_cos_loss: 0.00304, total_cos_loss : 0.00414, vocab_cro_loss : 1.79517, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.70403, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00863, dyn_sta_cos_loss: 0.00280, total_cos_loss : 0.00368, vocab_cro_loss : 1.69906, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.63670, 
epoch  16 summary: dyn_dyn_cos_loss: 0.00753, dyn_sta_cos_loss: 0.00264, total_cos_loss : 0.00337, vocab_cro_loss : 1.63328, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.58764, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00640, dyn_sta_cos_loss: 0.00250, total_cos_loss : 0.00308, vocab_cro_loss : 1.57758, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.54133, 
epoch  20 summary: dyn_dyn_cos_loss: 0.00552, dyn_sta_cos_loss: 0.00238, total_cos_loss : 0.00285, vocab_cro_loss : 1.53452, 
train loss: 1.5146, train acc: 0.5888
epoch  21 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.51458, 
epoch  22 summary: dyn_dyn_cos_loss: 0.00481, dyn_sta_cos_loss: 0.00230, total_cos_loss : 0.00268, vocab_cro_loss : 1.50942, 
epoch  23 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.49360, 
epoch  24 summary: dyn_dyn_cos_loss: 0.00427, dyn_sta_cos_loss: 0.00227, total_cos_loss : 0.00257, vocab_cro_loss : 1.50749, 
epoch  25 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.48159, 
epoch  26 summary: dyn_dyn_cos_loss: 0.00387, dyn_sta_cos_loss: 0.00217, total_cos_loss : 0.00242, vocab_cro_loss : 1.46892, 
epoch  27 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.44526, 
epoch  28 summary: dyn_dyn_cos_loss: 0.00356, dyn_sta_cos_loss: 0.00211, total_cos_loss : 0.00233, vocab_cro_loss : 1.44148, 
epoch  29 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.43163, 
epoch  30 summary: dyn_dyn_cos_loss: 0.00342, dyn_sta_cos_loss: 0.00204, total_cos_loss : 0.00225, vocab_cro_loss : 1.42538, 
train loss: 1.4281, train acc: 0.5999
epoch  31 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.42810, 
epoch  32 summary: dyn_dyn_cos_loss: 0.00324, dyn_sta_cos_loss: 0.00197, total_cos_loss : 0.00216, vocab_cro_loss : 1.41925, 
epoch  33 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.41782, 
