Before CTE Training: train eu loss: 1.057024359703064, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.66552734375, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_cos_loss: 0.02368, dyn_sta_cos_loss: 0.00711, total_cos_loss : 0.00794, vocab_cro_loss : 4.48647, 
train loss: 3.6431, train acc: 0.2151
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.64283, 
epoch   2 summary: dyn_dyn_cos_loss: 0.02275, dyn_sta_cos_loss: 0.00636, total_cos_loss : 0.00718, vocab_cro_loss : 3.53751, 
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.80438, 
epoch   4 summary: dyn_dyn_cos_loss: 0.02094, dyn_sta_cos_loss: 0.00539, total_cos_loss : 0.00617, vocab_cro_loss : 2.75219, 
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.31090, 
epoch   6 summary: dyn_dyn_cos_loss: 0.01835, dyn_sta_cos_loss: 0.00453, total_cos_loss : 0.00522, vocab_cro_loss : 2.28059, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.01899, 
epoch   8 summary: dyn_dyn_cos_loss: 0.01566, dyn_sta_cos_loss: 0.00384, total_cos_loss : 0.00443, vocab_cro_loss : 1.99692, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.80280, 
epoch  10 summary: dyn_dyn_cos_loss: 0.01327, dyn_sta_cos_loss: 0.00337, total_cos_loss : 0.00386, vocab_cro_loss : 1.79207, 
train loss: 1.6822, train acc: 0.5728
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.68214, 
epoch  12 summary: dyn_dyn_cos_loss: 0.01139, dyn_sta_cos_loss: 0.00300, total_cos_loss : 0.00342, vocab_cro_loss : 1.66174, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.60306, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00989, dyn_sta_cos_loss: 0.00281, total_cos_loss : 0.00317, vocab_cro_loss : 1.58708, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.53306, 
epoch  16 summary: dyn_dyn_cos_loss: 0.00882, dyn_sta_cos_loss: 0.00257, total_cos_loss : 0.00289, vocab_cro_loss : 1.51834, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.48074, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00784, dyn_sta_cos_loss: 0.00245, total_cos_loss : 0.00272, vocab_cro_loss : 1.46068, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.44215, 
epoch  20 summary: dyn_dyn_cos_loss: 0.00699, dyn_sta_cos_loss: 0.00231, total_cos_loss : 0.00254, vocab_cro_loss : 1.43808, 
train loss: 1.4217, train acc: 0.6047
epoch  21 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.42168, 
epoch  22 summary: dyn_dyn_cos_loss: 0.00636, dyn_sta_cos_loss: 0.00217, total_cos_loss : 0.00238, vocab_cro_loss : 1.41018, 
epoch  23 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.40567, 
epoch  24 summary: dyn_dyn_cos_loss: 0.00582, dyn_sta_cos_loss: 0.00213, total_cos_loss : 0.00231, vocab_cro_loss : 1.39853, 
epoch  25 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.38404, 
epoch  26 summary: dyn_dyn_cos_loss: 0.00539, dyn_sta_cos_loss: 0.00204, total_cos_loss : 0.00221, vocab_cro_loss : 1.36131, 
epoch  27 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.34800, 
epoch  28 summary: dyn_dyn_cos_loss: 0.00499, dyn_sta_cos_loss: 0.00193, total_cos_loss : 0.00208, vocab_cro_loss : 1.33834, 
epoch  29 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.34648, 
epoch  30 summary: dyn_dyn_cos_loss: 0.00474, dyn_sta_cos_loss: 0.00193, total_cos_loss : 0.00207, vocab_cro_loss : 1.33805, 
train loss: 1.3472, train acc: 0.6194
epoch  31 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.34719, 
epoch  32 summary: dyn_dyn_cos_loss: 0.00451, dyn_sta_cos_loss: 0.00185, total_cos_loss : 0.00198, vocab_cro_loss : 1.33045, 
epoch  33 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.34189, 
epoch  34 summary: dyn_dyn_cos_loss: 0.00427, dyn_sta_cos_loss: 0.00177, total_cos_loss : 0.00189, vocab_cro_loss : 1.33196, 
epoch  35 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.34301, 
epoch  36 summary: dyn_dyn_cos_loss: 0.00406, dyn_sta_cos_loss: 0.00173, total_cos_loss : 0.00184, vocab_cro_loss : 1.33018, 
epoch  37 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.34410, 
epoch  38 summary: dyn_dyn_cos_loss: 0.00390, dyn_sta_cos_loss: 0.00171, total_cos_loss : 0.00182, vocab_cro_loss : 1.32432, 
epoch  39 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.32902, 
epoch  40 summary: dyn_dyn_cos_loss: 0.00378, dyn_sta_cos_loss: 0.00171, total_cos_loss : 0.00181, vocab_cro_loss : 1.33217, 
train loss: 1.3269, train acc: 0.6138
epoch  41 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.32683, 
epoch  42 summary: dyn_dyn_cos_loss: 0.00368, dyn_sta_cos_loss: 0.00166, total_cos_loss : 0.00176, vocab_cro_loss : 1.31239, 
epoch  43 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30832, 
epoch  44 summary: dyn_dyn_cos_loss: 0.00356, dyn_sta_cos_loss: 0.00165, total_cos_loss : 0.00175, vocab_cro_loss : 1.29572, 
epoch  45 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30874, 
epoch  46 summary: dyn_dyn_cos_loss: 0.00349, dyn_sta_cos_loss: 0.00164, total_cos_loss : 0.00173, vocab_cro_loss : 1.29744, 
epoch  47 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30483, 
epoch  48 summary: dyn_dyn_cos_loss: 0.00337, dyn_sta_cos_loss: 0.00161, total_cos_loss : 0.00170, vocab_cro_loss : 1.29149, 
epoch  49 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.28699, 
epoch  50 summary: dyn_dyn_cos_loss: 0.00327, dyn_sta_cos_loss: 0.00156, total_cos_loss : 0.00165, vocab_cro_loss : 1.27767, 
train loss: 1.2873, train acc: 0.6191
epoch  51 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.28730, 
epoch  52 summary: dyn_dyn_cos_loss: 0.00319, dyn_sta_cos_loss: 0.00156, total_cos_loss : 0.00165, vocab_cro_loss : 1.27959, 
epoch  53 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30112, 
epoch  54 summary: dyn_dyn_cos_loss: 0.00311, dyn_sta_cos_loss: 0.00156, total_cos_loss : 0.00164, vocab_cro_loss : 1.28934, 
epoch  55 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.29336, 
epoch  56 summary: dyn_dyn_cos_loss: 0.00303, dyn_sta_cos_loss: 0.00157, total_cos_loss : 0.00164, vocab_cro_loss : 1.28319, 
epoch  57 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30008, 
epoch  58 summary: dyn_dyn_cos_loss: 0.00298, dyn_sta_cos_loss: 0.00155, total_cos_loss : 0.00162, vocab_cro_loss : 1.29611, 
epoch  59 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.30280, 
epoch  60 summary: dyn_dyn_cos_loss: 0.00297, dyn_sta_cos_loss: 0.00153, total_cos_loss : 0.00160, vocab_cro_loss : 1.29211, 
train loss: 1.2965, train acc: 0.6172
epoch  61 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.29646, 
epoch  62 summary: dyn_dyn_cos_loss: 0.00290, dyn_sta_cos_loss: 0.00156, total_cos_loss : 0.00163, vocab_cro_loss : 1.28560, 
epoch  63 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.29595, 
epoch  64 summary: dyn_dyn_cos_loss: 0.00285, dyn_sta_cos_loss: 0.00154, total_cos_loss : 0.00160, vocab_cro_loss : 1.28789, 
epoch  65 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.28935, 
epoch  66 summary: dyn_dyn_cos_loss: 0.00279, dyn_sta_cos_loss: 0.00151, total_cos_loss : 0.00158, vocab_cro_loss : 1.28332, 
epoch  67 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.29294, 
epoch  68 summary: dyn_dyn_cos_loss: 0.00274, dyn_sta_cos_loss: 0.00152, total_cos_loss : 0.00158, vocab_cro_loss : 1.28059, 
epoch  69 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.28448, 
epoch  70 summary: dyn_dyn_cos_loss: 0.00271, dyn_sta_cos_loss: 0.00153, total_cos_loss : 0.00159, vocab_cro_loss : 1.27489, 
train loss: 1.2845, train acc: 0.6165
epoch  71 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.28444, 
epoch  72 summary: dyn_dyn_cos_loss: 0.00267, dyn_sta_cos_loss: 0.00154, total_cos_loss : 0.00159, vocab_cro_loss : 1.27654, 
