Before CTE Training: train eu loss: 1.0612127780914307, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.658203125, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_cos_loss: 0.02351, dyn_sta_cos_loss: 0.00711, total_cos_loss : 0.01367, vocab_cro_loss : 4.48199, 
train loss: 3.7809, train acc: 0.1861
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.78070, 
epoch   2 summary: dyn_dyn_cos_loss: 0.02250, dyn_sta_cos_loss: 0.00649, total_cos_loss : 0.01290, vocab_cro_loss : 3.70690, 
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.96692, 
epoch   4 summary: dyn_dyn_cos_loss: 0.02092, dyn_sta_cos_loss: 0.00549, total_cos_loss : 0.01166, vocab_cro_loss : 2.91343, 
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.48679, 
epoch   6 summary: dyn_dyn_cos_loss: 0.01843, dyn_sta_cos_loss: 0.00456, total_cos_loss : 0.01011, vocab_cro_loss : 2.46648, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.21915, 
epoch   8 summary: dyn_dyn_cos_loss: 0.01556, dyn_sta_cos_loss: 0.00387, total_cos_loss : 0.00854, vocab_cro_loss : 2.20299, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.04875, 
epoch  10 summary: dyn_dyn_cos_loss: 0.01283, dyn_sta_cos_loss: 0.00329, total_cos_loss : 0.00710, vocab_cro_loss : 2.04201, 
train loss: 1.9414, train acc: 0.5059
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.94131, 
epoch  12 summary: dyn_dyn_cos_loss: 0.01044, dyn_sta_cos_loss: 0.00294, total_cos_loss : 0.00594, vocab_cro_loss : 1.92436, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.84392, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00848, dyn_sta_cos_loss: 0.00272, total_cos_loss : 0.00502, vocab_cro_loss : 1.83364, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.76338, 
epoch  16 summary: dyn_dyn_cos_loss: 0.00732, dyn_sta_cos_loss: 0.00250, total_cos_loss : 0.00443, vocab_cro_loss : 1.75881, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.70507, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00591, dyn_sta_cos_loss: 0.00233, total_cos_loss : 0.00376, vocab_cro_loss : 1.69741, 
