Before CTE Training: train eu loss: 1.0612127780914307, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.658203125, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_cos_loss: 0.02355, dyn_sta_cos_loss: 0.00710, total_cos_loss : 0.01039, vocab_cro_loss : 4.48199, 
train loss: 3.7302, train acc: 0.2010
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.73000, 
epoch   2 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.65110, 
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.55245, 
epoch   4 summary: dyn_dyn_cos_loss: 0.02255, dyn_sta_cos_loss: 0.00616, total_cos_loss : 0.00944, vocab_cro_loss : 3.46230, 
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.80005, 
epoch   6 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.77655, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.76427, 
epoch   8 summary: dyn_dyn_cos_loss: 0.02027, dyn_sta_cos_loss: 0.00498, total_cos_loss : 0.00804, vocab_cro_loss : 2.75331, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.39657, 
epoch  10 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.38252, 
train loss: 2.3693, train acc: 0.4538
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.36927, 
epoch  12 summary: dyn_dyn_cos_loss: 0.01729, dyn_sta_cos_loss: 0.00421, total_cos_loss : 0.00682, vocab_cro_loss : 2.35902, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.10802, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.10349, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.09889, 
epoch  16 summary: dyn_dyn_cos_loss: 0.01479, dyn_sta_cos_loss: 0.00364, total_cos_loss : 0.00587, vocab_cro_loss : 2.09149, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.91931, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.91292, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.90726, 
