Before CTE Training: train eu loss: 1.0715794563293457, eval eu loss: 1.492782711982727
Before CTE Training: train eu acc: 0.6578369140625, eval eu acc: 0.560546875
epoch   0 summary: dyn_dyn_cos_loss: 0.02365, dyn_sta_cos_loss: 0.00712, total_cos_loss : 0.01373, vocab_cro_loss : 4.48642, 
train loss: 3.7355, train acc: 0.1945
epoch   1 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 3.73536, 
epoch   2 summary: dyn_dyn_cos_loss: 0.02261, dyn_sta_cos_loss: 0.00646, total_cos_loss : 0.01292, vocab_cro_loss : 3.66129, 
epoch   3 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.93663, 
epoch   4 summary: dyn_dyn_cos_loss: 0.02087, dyn_sta_cos_loss: 0.00548, total_cos_loss : 0.01164, vocab_cro_loss : 2.88436, 
epoch   5 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.46307, 
epoch   6 summary: dyn_dyn_cos_loss: 0.01824, dyn_sta_cos_loss: 0.00453, total_cos_loss : 0.01001, vocab_cro_loss : 2.43659, 
epoch   7 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.19414, 
epoch   8 summary: dyn_dyn_cos_loss: 0.01531, dyn_sta_cos_loss: 0.00380, total_cos_loss : 0.00840, vocab_cro_loss : 2.17415, 
epoch   9 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 2.01284, 
epoch  10 summary: dyn_dyn_cos_loss: 0.01254, dyn_sta_cos_loss: 0.00324, total_cos_loss : 0.00696, vocab_cro_loss : 1.99393, 
train loss: 1.8984, train acc: 0.5082
epoch  11 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.89835, 
epoch  12 summary: dyn_dyn_cos_loss: 0.01021, dyn_sta_cos_loss: 0.00289, total_cos_loss : 0.00582, vocab_cro_loss : 1.91328, 
epoch  13 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.82825, 
epoch  14 summary: dyn_dyn_cos_loss: 0.00834, dyn_sta_cos_loss: 0.00266, total_cos_loss : 0.00493, vocab_cro_loss : 1.81623, 
epoch  15 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.75115, 
epoch  16 summary: dyn_dyn_cos_loss: 0.00725, dyn_sta_cos_loss: 0.00251, total_cos_loss : 0.00441, vocab_cro_loss : 1.77184, 
epoch  17 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.69254, 
epoch  18 summary: dyn_dyn_cos_loss: 0.00590, dyn_sta_cos_loss: 0.00230, total_cos_loss : 0.00374, vocab_cro_loss : 1.68049, 
epoch  19 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.63715, 
epoch  20 summary: dyn_dyn_cos_loss: 0.00477, dyn_sta_cos_loss: 0.00209, total_cos_loss : 0.00316, vocab_cro_loss : 1.63856, 
train loss: 1.6222, train acc: 0.5505
epoch  21 summary: dyn_dyn_cos_loss: 0.00000, dyn_sta_cos_loss: 0.00000, total_cos_loss : 0.00000, vocab_cro_loss : 1.62199, 
